Time,ChActive,HwTSet,HwActive,PrimT,ActPow,HwTOutlet,PrimTSet
2017-11-09T01:21:05.631Z,,0,,,,22.5,
2017-11-09T01:21:16.044Z,,0,,,,22.5,
2017-11-09T01:21:25.631Z,,0,,,,22.5,
2017-11-09T01:21:35.632Z,,0,,,,22.5,
2017-11-09T01:21:45.628Z,,0,,,,22.5,
2017-11-09T01:21:55.629Z,,0,,40.2,,22.5,
2017-11-09T01:22:05.628Z,,0,,,,22.5,
2017-11-09T01:22:15.768Z,,0,,,,22.5,
2017-11-09T01:22:25.631Z,,0,,,,22.5,
2017-11-09T01:22:35.628Z,,0,,,,22.5,
2017-11-09T01:22:45.631Z,,0,,,,22.5,
2017-11-09T01:22:55.654Z,,0,,,,22.5,
2017-11-09T01:23:05.631Z,,0,,,,22.5,
2017-11-09T01:23:15.740Z,,0,,40.1,,22.5,
2017-11-09T01:23:25.634Z,,0,,,,22.5,
2017-11-09T01:23:35.632Z,,0,,,,22.4,
2017-11-09T01:23:45.628Z,,0,,,,22.4,
2017-11-09T01:23:55.631Z,,0,,,,22.4,
2017-11-09T01:24:05.629Z,,0,,,,22.4,
2017-11-09T01:24:15.708Z,,0,,,,22.4,
2017-11-09T01:24:25.629Z,,0,,,,22.4,
2017-11-09T01:24:35.760Z,,0,,40,,22.4,
2017-11-09T01:24:45.630Z,,0,,,,22.4,
2017-11-09T01:24:55.636Z,,0,,,,22.4,
2017-11-09T01:25:05.629Z,,0,,,,22.4,
2017-11-09T01:25:15.720Z,,0,,,,22.4,
2017-11-09T01:25:25.635Z,,0,,,,22.4,
2017-11-09T01:25:35.628Z,,0,,,,22.4,
2017-11-09T01:25:45.631Z,,0,,,,22.4,
2017-11-09T01:25:55.643Z,,0,,40,,22.4,
2017-11-09T01:26:05.629Z,,0,,39.9,,22.4,
2017-11-09T01:26:15.709Z,,0,,,,22.4,
2017-11-09T01:26:25.641Z,,0,,,,22.4,
2017-11-09T01:26:35.757Z,,0,,,,22.2,
2017-11-09T01:26:45.629Z,,0,,,,22.2,
2017-11-09T01:26:55.643Z,,0,,,,22.2,
2017-11-09T01:27:05.629Z,,0,,,,22.2,
2017-11-09T01:27:15.713Z,,0,,,,22.2,
2017-11-09T01:27:25.647Z,,0,,,,22.2,
2017-11-09T01:27:35.629Z,,0,,39.8,,22.2,
2017-11-09T01:27:45.630Z,,0,,,,22.2,
2017-11-09T01:27:55.629Z,,0,,,,22.2,
2017-11-09T01:28:05.630Z,,0,,,,22.2,
2017-11-09T01:28:15.733Z,,0,,,,22.2,
2017-11-09T01:28:30.720Z,,0,,,,22.2,
2017-11-09T01:28:40.722Z,,0,,,,22.2,
2017-11-09T01:28:45.634Z,,0,,,,22.2,
2017-11-09T01:28:55.629Z,,0,,39.7,,22.2,
2017-11-09T01:29:05.629Z,,0,,,,22.2,
2017-11-09T01:29:15.722Z,,0,,,,22.2,
2017-11-09T01:29:25.658Z,,0,,,,22.2,
2017-11-09T01:29:35.629Z,,0,,,,22.2,
2017-11-09T01:29:45.629Z,,0,,,,22.2,
2017-11-09T01:29:55.653Z,,0,,,,22.2,
2017-11-09T01:30:05.631Z,,0,,,,22.2,
2017-11-09T01:30:15.720Z,,0,,,,22.1,
2017-11-09T01:30:25.656Z,,0,,39.6,,22.1,
2017-11-09T01:30:35.631Z,,0,,,,22.1,
2017-11-09T01:30:45.631Z,,0,,,,22.1,
2017-11-09T01:30:55.629Z,,0,,,,22.1,
2017-11-09T01:31:05.629Z,,0,,,,22.1,
2017-11-09T01:31:15.713Z,,0,,,,22.1,
2017-11-09T01:31:25.629Z,,0,,,,22.1,
2017-11-09T01:31:35.632Z,,0,,,,22.1,
2017-11-09T01:31:45.639Z,,0,,,,22.1,
2017-11-09T01:31:55.638Z,,0,,39.5,,22.1,
2017-11-09T01:32:05.638Z,,0,,,,22.1,
2017-11-09T01:32:20.790Z,,0,,,,22.1,
2017-11-09T01:32:25.630Z,,0,,,,22.1,
2017-11-09T01:32:35.629Z,,0,,,,22.1,
2017-11-09T01:32:45.630Z,,0,,,,22.1,
2017-11-09T01:32:55.631Z,,0,,,,22.1,
2017-11-09T01:33:05.632Z,,0,,,,22.1,
2017-11-09T01:33:15.727Z,,0,,,,22.1,
2017-11-09T01:33:25.685Z,,0,,39.4,,22.1,
2017-11-09T01:33:35.636Z,,0,,,,22.1,
2017-11-09T01:33:45.630Z,,0,,,,22.1,
2017-11-09T01:33:55.629Z,,0,,,,22,
2017-11-09T01:34:05.630Z,,0,,,,22.1,
2017-11-09T01:34:15.842Z,,0,,,,22,
2017-11-09T01:34:25.630Z,,0,,,,22,
2017-11-09T01:34:35.631Z,,0,,,,22,
2017-11-09T01:34:45.630Z,,0,,39.3,,22,
2017-11-09T01:34:55.638Z,,0,,,,22,
2017-11-09T01:35:05.643Z,,0,,,,22,
2017-11-09T01:35:20.883Z,,0,,,,22,
2017-11-09T01:35:25.630Z,,0,,,,22,
2017-11-09T01:35:40.654Z,,0,,,,22,
2017-11-09T01:35:45.630Z,,0,,,,22,
2017-11-09T01:35:55.630Z,,0,,,,22,
2017-11-09T01:36:05.630Z,,0,,,,22,
2017-11-09T01:36:15.721Z,,0,,39.2,,22,
2017-11-09T01:36:25.630Z,,0,,,,22,
2017-11-09T01:36:35.633Z,,0,,,,22,
2017-11-09T01:36:45.630Z,,0,,,,22,
2017-11-09T01:36:55.631Z,,0,,,,22,
2017-11-09T01:37:05.630Z,,0,,,,22,
2017-11-09T01:37:15.711Z,,0,,,,22,
2017-11-09T01:37:25.635Z,,0,,,,22,
2017-11-09T01:37:35.634Z,,0,,39.1,,22,
2017-11-09T01:37:45.630Z,,0,,39.2,,22,
2017-11-09T01:37:55.785Z,,0,,39.1,,22,
2017-11-09T01:38:05.631Z,,0,,,,21.9,
2017-11-09T01:38:15.710Z,,0,,,,21.9,
2017-11-09T01:38:25.633Z,,0,,,,21.9,
2017-11-09T01:38:35.636Z,,0,,,,21.9,
2017-11-09T01:38:45.630Z,,0,,,,21.9,
2017-11-09T01:38:55.641Z,,0,,,,21.9,
2017-11-09T01:39:05.631Z,,0,,,,21.9,
2017-11-09T01:39:15.713Z,,0,,38.9,,21.9,
2017-11-09T01:39:25.631Z,,0,,,,21.9,
2017-11-09T01:39:35.631Z,,0,,,,21.9,
2017-11-09T01:39:45.632Z,,0,,,,21.9,
2017-11-09T01:39:55.688Z,,0,,,,21.9,
2017-11-09T01:40:05.630Z,,0,,,,21.9,
2017-11-09T01:40:15.711Z,,0,,,,21.9,
2017-11-09T01:40:25.631Z,,0,,,,21.9,
2017-11-09T01:40:35.631Z,,0,,,,21.9,
2017-11-09T01:40:45.631Z,,0,,38.8,,21.9,
2017-11-09T01:40:55.631Z,,0,,,,21.9,
2017-11-09T01:41:05.631Z,,0,,,,21.9,
2017-11-09T01:41:15.718Z,,0,,,,21.9,
2017-11-09T01:41:25.633Z,,0,,,,21.9,
2017-11-09T01:41:35.631Z,,0,,,,21.9,
2017-11-09T01:41:45.631Z,,0,,,,21.9,
2017-11-09T01:41:55.631Z,,0,,,,21.9,
2017-11-09T01:42:05.635Z,,0,,,,21.7,
2017-11-09T01:42:15.711Z,,0,,38.7,,21.7,
2017-11-09T01:42:25.636Z,,0,,,,21.7,
2017-11-09T01:42:35.636Z,,0,,,,21.7,
2017-11-09T01:42:45.640Z,,0,,,,21.7,
2017-11-09T01:42:55.631Z,,0,,,,21.7,
2017-11-09T01:43:05.631Z,,0,,,,21.7,
2017-11-09T01:43:15.714Z,,0,,,,21.7,
2017-11-09T01:43:30.721Z,,0,,,,21.7,
2017-11-09T01:43:35.631Z,,0,,,,21.7,
2017-11-09T01:43:45.633Z,,0,,38.6,,21.7,
2017-11-09T01:43:55.631Z,,0,,,,21.7,
2017-11-09T01:44:05.631Z,,0,,,,21.7,
2017-11-09T01:44:15.712Z,,0,,,,21.7,
2017-11-09T01:44:25.633Z,,0,,,,21.7,
2017-11-09T01:44:35.641Z,,0,,,,21.7,
2017-11-09T01:44:45.642Z,,0,,,,21.7,
2017-11-09T01:44:55.631Z,,0,,,,21.7,
2017-11-09T01:45:05.631Z,,0,,,,21.7,
2017-11-09T01:45:15.722Z,,0,,38.5,,21.7,
2017-11-09T01:45:25.648Z,,0,,,,21.7,
2017-11-09T01:45:35.671Z,,0,,,,21.7,
2017-11-09T01:45:45.638Z,,0,,,,21.7,
2017-11-09T01:45:55.632Z,,0,,,,21.7,
2017-11-09T01:46:05.632Z,,0,,,,21.7,
2017-11-09T01:46:15.729Z,,0,,,,21.7,
2017-11-09T01:46:25.634Z,,0,,,,21.7,
2017-11-09T01:46:35.632Z,,0,,38.4,,21.7,
2017-11-09T01:46:45.634Z,,0,,,,21.6,
2017-11-09T01:46:55.632Z,,0,,,,21.6,
2017-11-09T01:47:05.642Z,,0,,,,21.6,
2017-11-09T01:47:15.764Z,,0,,,,21.6,
2017-11-09T01:47:25.632Z,,0,,,,21.6,
2017-11-09T01:47:35.636Z,,0,,,,21.6,
2017-11-09T01:47:45.632Z,,0,,,,21.6,
2017-11-09T01:47:55.636Z,,0,,,,21.6,
2017-11-09T01:48:05.634Z,,0,,,,21.6,
2017-11-09T01:48:15.712Z,,0,,,,21.6,
2017-11-09T01:48:25.632Z,,0,,38.3,,21.6,
2017-11-09T01:48:35.639Z,,0,,,,21.6,
2017-11-09T01:48:45.634Z,,0,,,,21.6,
2017-11-09T01:48:55.818Z,,0,,,,21.6,
2017-11-09T01:49:05.643Z,,0,,,,21.6,
2017-11-09T01:49:15.712Z,,0,,,,21.6,
2017-11-09T01:49:25.632Z,,0,,,,21.6,
2017-11-09T01:49:35.632Z,,0,,,,21.6,
2017-11-09T01:49:45.632Z,,0,,,,21.6,
2017-11-09T01:49:55.635Z,,0,,38.2,,21.6,
2017-11-09T01:50:10.725Z,,0,,,,21.6,
2017-11-09T01:50:15.712Z,,0,,,,21.6,
2017-11-09T01:50:25.637Z,,0,,,,21.6,
2017-11-09T01:50:35.633Z,,0,,,,21.6,
2017-11-09T01:50:45.632Z,,0,,,,21.6,
2017-11-09T01:50:55.632Z,,0,,,,21.6,
2017-11-09T01:51:05.633Z,,0,,,,21.6,
2017-11-09T01:51:15.726Z,,0,,,,21.6,
2017-11-09T01:51:30.682Z,,0,,,,21.6,
2017-11-09T01:51:35.639Z,,0,,38.1,,21.6,
2017-11-09T01:51:45.633Z,,0,,,,21.6,
2017-11-09T01:51:55.641Z,,0,,,,21.5,
2017-11-09T01:52:05.632Z,,0,,,,21.5,
2017-11-09T01:52:15.713Z,,0,,,,21.5,
2017-11-09T01:52:25.633Z,,0,,,,21.5,
2017-11-09T01:52:35.638Z,,0,,,,21.5,
2017-11-09T01:52:45.638Z,,0,,,,21.5,
2017-11-09T01:52:55.633Z,,0,,,,21.5,
2017-11-09T01:53:05.633Z,,0,,38,,21.5,
2017-11-09T01:53:15.718Z,,0,,,,21.5,
2017-11-09T01:53:25.634Z,,0,,,,21.5,
2017-11-09T01:53:35.634Z,,0,,,,21.5,
2017-11-09T01:53:45.633Z,,0,,,,21.5,
2017-11-09T01:53:55.633Z,,0,,,,21.5,
2017-11-09T01:54:05.633Z,,0,,,,21.5,
2017-11-09T01:54:15.713Z,,0,,,,21.5,
2017-11-09T01:54:25.635Z,,0,,37.9,,21.5,
2017-11-09T01:54:35.633Z,,0,,38,,21.5,
2017-11-09T01:54:45.633Z,,0,,37.9,,21.5,
2017-11-09T01:54:55.638Z,,0,,,,21.5,
2017-11-09T01:55:05.634Z,,0,,,,21.5,
2017-11-09T01:55:15.713Z,,0,,,,21.5,
2017-11-09T01:55:25.634Z,,0,,,,21.5,
2017-11-09T01:55:35.635Z,,0,,,,21.5,
2017-11-09T01:55:45.635Z,,0,,,,21.5,
2017-11-09T01:55:55.634Z,,0,,,,21.5,
2017-11-09T01:56:05.633Z,,0,,,,21.5,
2017-11-09T01:56:15.715Z,,0,,37.8,,21.5,
2017-11-09T01:56:25.634Z,,0,,,,21.5,
2017-11-09T01:56:35.637Z,,0,,,,21.3,
2017-11-09T01:56:45.633Z,,0,,,,21.3,
2017-11-09T01:56:55.636Z,,0,,,,21.3,
2017-11-09T01:57:05.636Z,,0,,,,21.3,
2017-11-09T01:57:15.718Z,,0,,,,21.3,
2017-11-09T01:57:25.635Z,,0,,,,21.3,
2017-11-09T01:57:35.633Z,,0,,,,21.3,
2017-11-09T01:57:45.633Z,,0,,,,21.3,
2017-11-09T01:57:55.633Z,,0,,37.7,,21.3,
2017-11-09T01:58:05.637Z,,0,,,,21.3,
2017-11-09T01:58:15.725Z,,0,,,,21.3,
2017-11-09T01:58:25.634Z,,0,,,,21.3,
2017-11-09T01:58:35.637Z,,0,,,,21.3,
2017-11-09T01:58:45.848Z,,0,,,,21.3,
2017-11-09T01:58:55.634Z,,0,,,,21.3,
2017-11-09T01:59:05.634Z,,0,,,,21.3,
2017-11-09T01:59:20.745Z,,0,,,,21.3,
2017-11-09T01:59:25.634Z,,0,,37.6,,21.3,
2017-11-09T01:59:35.799Z,,0,,,,21.3,
2017-11-09T01:59:50.918Z,,0,,,,21.3,
2017-11-09T02:00:00.755Z,,0,,,,21.3,
2017-11-09T02:00:05.636Z,,0,,,,21.3,
2017-11-09T02:00:15.742Z,,0,,,,21.3,
2017-11-09T02:00:25.637Z,,0,,,,21.3,
2017-11-09T02:00:35.633Z,,0,,,,21.3,
2017-11-09T02:00:45.639Z,,0,,37.5,,21.3,
2017-11-09T02:00:55.637Z,,0,,37.6,,21.3,
2017-11-09T02:01:05.640Z,,0,,37.5,,21.3,
2017-11-09T02:01:15.731Z,,0,,,,21.3,
2017-11-09T02:01:25.644Z,,0,,,,21.3,
2017-11-09T02:01:35.638Z,,0,,,,21.3,
2017-11-09T02:01:45.635Z,,0,,,,21.3,
2017-11-09T02:01:55.844Z,,0,,,,21.3,
2017-11-09T02:02:05.641Z,,0,,,,21.3,
2017-11-09T02:02:15.724Z,,0,,,,21.2,
2017-11-09T02:02:25.634Z,,0,,,,21.2,
2017-11-09T02:02:35.853Z,,0,,,,21.2,
2017-11-09T02:02:45.634Z,,0,,37.4,,21.2,
2017-11-09T02:02:55.639Z,,0,,,,21.2,
2017-11-09T02:03:05.634Z,,0,,,,21.2,
2017-11-09T02:03:15.733Z,,0,,,,21.2,
2017-11-09T02:03:25.635Z,,0,,,,21.2,
2017-11-09T02:03:35.637Z,,0,,,,21.2,
2017-11-09T02:03:45.636Z,,0,,,,21.2,
2017-11-09T02:03:55.635Z,,0,,,,21.2,
2017-11-09T02:04:05.634Z,,0,,,,21.2,
2017-11-09T02:04:15.725Z,,0,,37.4,,21.2,
2017-11-09T02:04:25.634Z,,0,,37.3,,21.2,
2017-11-09T02:04:35.634Z,,0,,,,21.2,
2017-11-09T02:04:45.634Z,,0,,,,21.2,
2017-11-09T02:05:00.718Z,,0,,,,21.2,
2017-11-09T02:05:05.637Z,,0,,,,21.2,
2017-11-09T02:05:15.719Z,,0,,,,21.2,
2017-11-09T02:05:25.636Z,0,0,0,37.3,0,21.2,5
2017-11-09T02:05:35.640Z,,0,,,,21.2,
2017-11-09T02:05:45.634Z,,0,,,,21.2,
2017-11-09T02:05:55.634Z,,0,,37.2,,21.2,
2017-11-09T02:06:05.634Z,,0,,,,21.2,
2017-11-09T02:06:25.825Z,,0,,,,21.2,
2017-11-09T02:06:25.894Z,,0,,,,21.2,
2017-11-09T02:06:35.635Z,,0,,,,21.2,
2017-11-09T02:06:45.635Z,,0,,,,21.2,
2017-11-09T02:06:55.635Z,,0,,,,21.2,
2017-11-09T02:07:05.635Z,,0,,,,21.2,
2017-11-09T02:07:15.725Z,,0,,,,21.2,
2017-11-09T02:07:25.635Z,,0,,,,21.2,
2017-11-09T02:07:35.635Z,,0,,37.1,,21.2,
2017-11-09T02:07:45.635Z,,0,,,,21.2,
2017-11-09T02:07:55.635Z,,0,,,,21.2,
2017-11-09T02:08:05.635Z,,0,,,,21.2,
2017-11-09T02:08:15.728Z,,0,,,,21.1,
2017-11-09T02:08:25.635Z,,0,,,,21.2,
2017-11-09T02:08:35.635Z,,0,,,,21.2,
2017-11-09T02:08:45.635Z,,0,,,,21.1,
2017-11-09T02:08:55.635Z,,0,,,,21.1,
2017-11-09T02:09:05.636Z,,0,,36.9,,21.2,
2017-11-09T02:09:15.726Z,,0,,37.1,,21.1,
2017-11-09T02:09:25.638Z,,0,,36.9,,21.1,
2017-11-09T02:09:35.635Z,,0,,,,21.1,
2017-11-09T02:09:45.637Z,,0,,,,21.1,
2017-11-09T02:09:55.635Z,,0,,,,21.1,
2017-11-09T02:10:05.636Z,,0,,,,21.1,
2017-11-09T02:10:25.765Z,,0,,,,21.1,
2017-11-09T02:10:26.132Z,,0,,,,21.1,
2017-11-09T02:10:35.650Z,,0,,,,21.1,
2017-11-09T02:10:45.636Z,,0,,36.8,,21.1,
2017-11-09T02:10:55.638Z,,0,,,,21.1,
2017-11-09T02:11:10.906Z,,0,,,,21.1,
2017-11-09T02:11:15.757Z,,0,,,,21.1,
2017-11-09T02:11:30.664Z,,0,,,,21.1,
2017-11-09T02:11:35.637Z,,0,,,,21.1,
2017-11-09T02:11:45.644Z,,0,,,,21.1,
2017-11-09T02:12:00.761Z,,0,,,,21.1,
2017-11-09T02:12:05.640Z,,0,,,,21.1,
2017-11-09T02:12:15.728Z,,0,,,,21.1,
2017-11-09T02:12:25.636Z,,0,,36.7,,21.1,
2017-11-09T02:12:35.635Z,,0,,,,21.1,
2017-11-09T02:12:45.639Z,,0,,,,21.1,
2017-11-09T02:12:55.636Z,,0,,,,21.1,
2017-11-09T02:13:05.636Z,,0,,,,21.1,
2017-11-09T02:13:15.726Z,,0,,,,21.1,
2017-11-09T02:13:25.635Z,,0,,,,21.1,
2017-11-09T02:13:35.635Z,,0,,,,21.1,
2017-11-09T02:13:45.636Z,,0,,,,21.1,
2017-11-09T02:13:55.635Z,,0,,,,20.9,
2017-11-09T02:14:05.635Z,,0,,36.6,,21.1,
2017-11-09T02:14:15.716Z,,0,,,,21.1,
2017-11-09T02:14:25.640Z,,0,,,,21.1,
2017-11-09T02:14:35.636Z,,0,,,,20.9,
2017-11-09T02:14:45.636Z,,0,,,,20.9,
2017-11-09T02:14:55.636Z,,0,,,,20.9,
2017-11-09T02:15:05.636Z,,0,,,,21.1,
2017-11-09T02:15:15.716Z,,0,,,,20.9,
2017-11-09T02:15:25.636Z,,0,,,,20.9,
2017-11-09T02:15:35.636Z,,0,,36.5,,21.1,
2017-11-09T02:15:45.636Z,,0,,36.6,,20.9,
2017-11-09T02:16:00.822Z,,0,,36.5,,20.9,
2017-11-09T02:16:05.637Z,,0,,,,20.9,
2017-11-09T02:16:15.726Z,,0,,,,20.9,
2017-11-09T02:16:25.636Z,,0,,,,20.9,
2017-11-09T02:16:35.635Z,,0,,,,20.9,
2017-11-09T02:16:45.636Z,,0,,,,20.9,
2017-11-09T02:16:55.636Z,,0,,,,20.9,
2017-11-09T02:17:05.636Z,,0,,,,20.9,
2017-11-09T02:17:15.728Z,,0,,,,20.9,
2017-11-09T02:17:25.636Z,,0,,,,20.9,
2017-11-09T02:17:35.636Z,,0,,,,20.9,
2017-11-09T02:17:45.636Z,,0,,36.4,,20.9,
2017-11-09T02:17:55.636Z,,0,,,,20.9,
2017-11-09T02:18:05.636Z,,0,,,,20.9,
2017-11-09T02:18:15.726Z,,0,,,,20.9,
2017-11-09T02:18:25.636Z,,0,,,,20.9,
2017-11-09T02:18:35.636Z,,0,,,,20.9,
2017-11-09T02:18:45.635Z,,0,,,,20.9,
2017-11-09T02:18:55.640Z,,0,,,,20.9,
2017-11-09T02:19:05.636Z,,0,,,,20.9,
2017-11-09T02:19:15.729Z,,0,,,,20.9,
2017-11-09T02:19:25.636Z,,0,,36.3,,20.9,
2017-11-09T02:19:35.640Z,,0,,,,20.9,
2017-11-09T02:19:45.637Z,,0,,,,20.9,
2017-11-09T02:19:55.636Z,,0,,,,20.9,
2017-11-09T02:20:05.636Z,,0,,,,20.9,
2017-11-09T02:20:15.727Z,,0,,,,20.9,
2017-11-09T02:20:25.636Z,,0,,,,20.9,
2017-11-09T02:20:35.638Z,,0,,,,20.9,
2017-11-09T02:20:45.636Z,,0,,,,20.9,
2017-11-09T02:20:55.640Z,,0,,,,20.9,
2017-11-09T02:21:05.640Z,,0,,36.2,,20.9,
2017-11-09T02:21:15.717Z,,0,,,,20.9,
2017-11-09T02:21:25.636Z,,0,,,,20.9,
2017-11-09T02:21:35.636Z,,0,,,,20.9,
2017-11-09T02:21:45.637Z,,0,,,,20.9,
2017-11-09T02:21:55.637Z,,0,,,,20.9,
2017-11-09T02:22:05.638Z,,0,,,,20.9,
2017-11-09T02:22:15.719Z,,0,,,,20.8,
2017-11-09T02:22:25.636Z,,0,,,,20.8,
2017-11-09T02:22:35.637Z,,0,,,,20.8,
2017-11-09T02:22:45.805Z,,0,,36.1,,20.8,
2017-11-09T02:22:55.636Z,,0,,,,20.8,
2017-11-09T02:23:05.637Z,,0,,,,20.8,
2017-11-09T02:23:15.730Z,,0,,,,20.8,
2017-11-09T02:23:25.637Z,,0,,,,20.8,
2017-11-09T02:23:35.637Z,,0,,,,20.8,
2017-11-09T02:23:45.638Z,,0,,,,20.8,
2017-11-09T02:23:55.641Z,,0,,,,20.8,
2017-11-09T02:24:05.636Z,,0,,,,20.8,
2017-11-09T02:24:15.727Z,,0,,,,20.8,
2017-11-09T02:24:25.756Z,,0,,,,20.8,
2017-11-09T02:24:35.637Z,,0,,,,20.8,
2017-11-09T02:24:45.637Z,,0,,36,,20.8,
2017-11-09T02:24:55.637Z,,0,,,,20.8,
2017-11-09T02:25:05.637Z,,0,,,,20.8,
2017-11-09T02:25:15.727Z,,0,,,,20.8,
2017-11-09T02:25:25.637Z,,0,,,,20.8,
2017-11-09T02:25:35.637Z,,0,,,,20.8,
2017-11-09T02:25:45.700Z,,0,,,,20.8,
2017-11-09T02:25:55.696Z,,0,,,,20.8,
2017-11-09T02:26:05.637Z,,0,,,,20.8,
2017-11-09T02:26:15.718Z,,0,,35.9,,20.8,
2017-11-09T02:26:25.638Z,,0,,35.9,,20.8,
2017-11-09T02:26:35.638Z,,0,,,,20.8,
2017-11-09T02:26:45.638Z,,0,,,,20.8,
2017-11-09T02:26:55.638Z,,0,,,,20.8,
2017-11-09T02:27:05.638Z,,0,,,,20.8,
2017-11-09T02:27:15.732Z,,0,,,,20.8,
2017-11-09T02:27:30.658Z,,0,,,,20.8,
2017-11-09T02:27:35.640Z,,0,,,,20.8,
2017-11-09T02:27:45.637Z,,0,,,,20.8,
2017-11-09T02:27:55.637Z,,0,,,,20.8,
2017-11-09T02:28:05.639Z,,0,,35.8,,20.8,
2017-11-09T02:28:15.727Z,,0,,,,20.8,
2017-11-09T02:28:25.642Z,,0,,,,20.8,
2017-11-09T02:28:35.794Z,,0,,,,20.8,
2017-11-09T02:28:45.637Z,,0,,,,20.8,
2017-11-09T02:28:55.637Z,,0,,,,20.8,
2017-11-09T02:29:05.640Z,,0,,,,20.6,
2017-11-09T02:29:15.732Z,,0,,,,20.6,
2017-11-09T02:29:25.640Z,,0,,,,20.8,
2017-11-09T02:29:35.646Z,,0,,,,20.8,
2017-11-09T02:29:45.637Z,,0,,,,20.6,
2017-11-09T02:29:55.687Z,,0,,35.7,,20.6,
2017-11-09T02:30:05.638Z,,0,,,,20.6,
2017-11-09T02:30:15.718Z,,0,,,,20.6,
2017-11-09T02:30:25.639Z,,0,,,,20.6,
2017-11-09T02:30:35.638Z,,0,,,,20.6,
2017-11-09T02:30:45.639Z,,0,,,,20.6,
2017-11-09T02:30:55.639Z,,0,,,,20.6,
2017-11-09T02:31:05.639Z,,0,,,,20.6,
2017-11-09T02:31:15.733Z,,0,,,,20.6,
2017-11-09T02:31:25.640Z,,0,,,,20.6,
2017-11-09T02:31:35.638Z,,0,,,,20.6,
2017-11-09T02:31:50.747Z,,0,,35.6,,20.6,
2017-11-09T02:31:55.639Z,,0,,,,20.6,
2017-11-09T02:32:05.640Z,,0,,,,20.6,
2017-11-09T02:32:15.718Z,,0,,,,20.6,
2017-11-09T02:32:25.642Z,,0,,,,20.6,
2017-11-09T02:32:35.638Z,,0,,,,20.6,
2017-11-09T02:32:45.682Z,,0,,,,20.6,
2017-11-09T02:32:55.643Z,,0,,,,20.6,
2017-11-09T02:33:05.638Z,,0,,,,20.6,
2017-11-09T02:33:15.718Z,,0,,,,20.6,
2017-11-09T02:33:25.638Z,,0,,35.5,,20.6,
2017-11-09T02:33:35.643Z,,0,,,,20.6,
2017-11-09T02:33:45.640Z,,0,,,,20.6,
2017-11-09T02:33:55.638Z,,0,,,,20.6,
2017-11-09T02:34:05.641Z,,0,,,,20.6,
2017-11-09T02:34:15.728Z,,0,,,,20.6,
2017-11-09T02:34:25.641Z,,0,,,,20.6,
2017-11-09T02:34:35.641Z,,0,,,,20.6,
2017-11-09T02:34:45.641Z,,0,,,,20.6,
2017-11-09T02:34:55.638Z,,0,,,,20.6,
2017-11-09T02:35:05.638Z,,0,,,,20.6,
2017-11-09T02:35:15.728Z,,0,,,,20.6,
2017-11-09T02:35:25.638Z,,0,,35.4,,20.6,
2017-11-09T02:35:35.638Z,,0,,,,20.6,
2017-11-09T02:35:45.642Z,,0,,,,20.6,
2017-11-09T02:35:55.638Z,,0,,,,20.6,
2017-11-09T02:36:05.638Z,,0,,,,20.6,
2017-11-09T02:36:15.728Z,,0,,,,20.6,
2017-11-09T02:36:25.638Z,,0,,,,20.6,
2017-11-09T02:36:35.642Z,,0,,,,20.6,
2017-11-09T02:36:45.638Z,,0,,,,20.6,
2017-11-09T02:36:55.643Z,,0,,,,20.5,
2017-11-09T02:37:05.639Z,,0,,,,20.6,
2017-11-09T02:37:15.730Z,,0,,35.3,,20.6,
2017-11-09T02:37:25.639Z,,0,,,,20.6,
2017-11-09T02:37:35.642Z,,0,,,,20.6,
2017-11-09T02:37:45.638Z,,0,,,,20.5,
2017-11-09T02:37:55.639Z,,0,,,,20.6,
2017-11-09T02:38:05.639Z,,0,,,,20.6,
2017-11-09T02:38:15.728Z,,0,,,,20.5,
2017-11-09T02:38:25.638Z,,0,,,,20.5,
2017-11-09T02:38:35.638Z,,0,,,,20.5,
2017-11-09T02:38:45.639Z,,0,,,,20.5,
2017-11-09T02:38:55.639Z,,0,,,,20.5,
2017-11-09T02:39:05.642Z,,0,,35.2,,20.5,
2017-11-09T02:39:15.729Z,,0,,,,20.5,
2017-11-09T02:39:25.642Z,,0,,,,20.5,
2017-11-09T02:39:35.640Z,,0,,,,20.5,
2017-11-09T02:39:45.644Z,,0,,,,20.5,
2017-11-09T02:39:55.644Z,,0,,,,20.5,
2017-11-09T02:40:05.639Z,,0,,,,20.5,
2017-11-09T02:40:15.729Z,,0,,,,20.5,
2017-11-09T02:40:25.644Z,,0,,,,20.5,
2017-11-09T02:40:35.639Z,,0,,,,20.5,
2017-11-09T02:40:45.642Z,,0,,,,20.5,
2017-11-09T02:40:55.639Z,,0,,35.1,,20.5,
2017-11-09T02:41:05.644Z,,0,,,,20.5,
2017-11-09T02:41:15.719Z,,0,,,,20.5,
2017-11-09T02:41:25.643Z,,0,,,,20.5,
2017-11-09T02:41:35.639Z,,0,,,,20.5,
2017-11-09T02:41:45.639Z,,0,,,,20.5,
2017-11-09T02:41:55.639Z,,0,,,,20.5,
2017-11-09T02:42:05.639Z,,0,,,,20.5,
2017-11-09T02:42:15.720Z,,0,,,,20.5,
2017-11-09T02:42:25.644Z,,0,,,,20.5,
2017-11-09T02:42:35.639Z,,0,,,,20.5,
2017-11-09T02:42:45.640Z,,0,,35.1,,20.5,
2017-11-09T02:42:55.639Z,,0,,34.9,,20.5,
2017-11-09T02:43:05.639Z,,0,,,,20.5,
