Time,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive
2017-11-30T01:15:27.561Z,0,54.8,,,33.8,,
2017-11-30T01:15:37.438Z,0,55,,,33.8,,
2017-11-30T01:15:47.443Z,0,55.1,,,33.8,,
2017-11-30T01:15:57.443Z,0,54.9,,,33.8,,
2017-11-30T01:16:07.440Z,0,54.7,,,33.8,,
2017-11-30T01:16:17.438Z,0,54.4,,,33.8,,
2017-11-30T01:16:27.540Z,0,53.9,,,33.8,,
2017-11-30T01:16:37.449Z,0,53.6,,,33.8,,
2017-11-30T01:16:47.463Z,0,53.2,,,33.8,,
2017-11-30T01:16:57.438Z,0,52.8,,,33.8,,
2017-11-30T01:17:07.443Z,0,52.3,,,33.8,,
2017-11-30T01:17:17.446Z,0,51.8,,,33.8,,
2017-11-30T01:17:27.758Z,0,51.5,,,33.8,,
2017-11-30T01:17:37.450Z,0,51.1,,,33.8,,
2017-11-30T01:17:47.439Z,0,53.6,,0,33.8,40,2
2017-11-30T01:17:57.470Z,0,60.2,,,33.8,30,
2017-11-30T01:18:07.464Z,0,62,,,33.8,29,
2017-11-30T01:18:17.451Z,0,63.1,,,33.8,30,
2017-11-30T01:18:28.291Z,0,63.5,,,33.8,29,
2017-11-30T01:18:37.439Z,0,64.1,,,33.8,,
2017-11-30T01:18:47.441Z,0,64.5,,,33.8,,
2017-11-30T01:18:57.438Z,0,64.6,,,33.8,,
2017-11-30T01:19:07.445Z,0,64.7,,,33.8,30,
2017-11-30T01:19:17.438Z,0,,,,33.8,29,
2017-11-30T01:19:27.969Z,0,,,,33.8,,
2017-11-30T01:19:37.466Z,0,64.6,,,33.8,,
2017-11-30T01:19:47.452Z,0,64.4,,,33.7,30,
2017-11-30T01:19:57.452Z,0,64.2,,,33.8,,
2017-11-30T01:20:07.452Z,0,,,,33.8,29,
2017-11-30T01:20:17.444Z,0,64.5,,,33.8,,
2017-11-30T01:20:27.523Z,0,65.1,,,33.8,30,
2017-11-30T01:20:37.440Z,0,66,,,33.8,,
2017-11-30T01:20:47.441Z,0,63.5,,0,33.8,0,2
2017-11-30T01:20:57.439Z,0,59.7,,,33.8,,
2017-11-30T01:21:07.443Z,0,57.8,,,33.8,,
2017-11-30T01:21:17.443Z,0,56.9,,,33.8,,
2017-11-30T01:21:27.730Z,0,56.7,,,33.8,,
2017-11-30T01:21:37.446Z,0,56.5,,,33.8,,
2017-11-30T01:21:47.438Z,0,,,,33.8,,
2017-11-30T01:21:57.447Z,0,,,,33.8,,
2017-11-30T01:22:07.443Z,0,,,,33.8,,
2017-11-30T01:22:17.439Z,0,56.6,,,33.8,,
2017-11-30T01:22:27.896Z,0,56.7,,,33.8,,
2017-11-30T01:22:37.439Z,0,,,,33.9,,
2017-11-30T01:22:47.441Z,0,56.8,,,33.9,,
2017-11-30T01:22:57.444Z,0,,,,33.9,,
2017-11-30T01:23:07.444Z,0,,,,33.8,,
2017-11-30T01:23:17.454Z,0,56.6,,,33.8,,
2017-11-30T01:23:27.605Z,0,56.2,,,33.9,,
2017-11-30T01:23:37.441Z,0,56.3,,0,33.9,43,2
2017-11-30T01:23:47.453Z,0,63.2,,,33.9,30,
2017-11-30T01:23:57.442Z,0,65.1,,,33.9,29,
2017-11-30T01:24:07.442Z,0,65.5,,,33.9,30,
2017-11-30T01:24:17.441Z,0,64.7,,0,33.9,0,2
2017-11-30T01:24:27.529Z,0,59.6,,,33.9,,
2017-11-30T01:24:37.439Z,0,57.8,,,33.9,,
2017-11-30T01:24:47.441Z,0,55.9,,,33.9,,
2017-11-30T01:24:57.440Z,0,54.8,,,33.9,,
2017-11-30T01:25:07.445Z,0,53.9,,,33.9,,
2017-11-30T01:25:17.440Z,0,53.6,,,33.9,,
2017-11-30T01:25:27.519Z,0,53.2,,,33.9,,
2017-11-30T01:25:37.440Z,0,52.9,,,33.9,,
2017-11-30T01:25:47.439Z,0,52.7,,,33.9,,
2017-11-30T01:25:57.439Z,0,52.6,,,33.9,,
2017-11-30T01:26:07.449Z,0,52.7,,,33.9,,
2017-11-30T01:26:17.440Z,0,53,,,33.9,,
2017-11-30T01:26:27.529Z,0,53.4,,,33.9,,
2017-11-30T01:26:37.439Z,0,54,,,33.9,,
2017-11-30T01:26:47.439Z,0,54.4,,,33.9,,
2017-11-30T01:26:57.445Z,0,54.5,,,33.9,,
2017-11-30T01:27:07.440Z,0,54.1,,,33.9,,
2017-11-30T01:27:17.440Z,0,53.7,,,33.9,,
2017-11-30T01:27:27.520Z,0,52.9,,,33.9,,
2017-11-30T01:27:37.440Z,0,52.4,,,33.9,,
2017-11-30T01:27:47.443Z,0,51.9,,,33.9,,
2017-11-30T01:27:57.447Z,0,51.4,,,33.9,,
2017-11-30T01:28:07.456Z,0,50.9,,,33.9,,
2017-11-30T01:28:17.452Z,0,50.4,,,33.9,,
2017-11-30T01:28:27.928Z,0,50.1,,,33.9,,
2017-11-30T01:28:37.441Z,0,50.1,,0,33.9,45,2
2017-11-30T01:28:47.447Z,0,58.3,,,33.8,31,
2017-11-30T01:28:57.443Z,0,61.1,,,33.8,29,
2017-11-30T01:29:07.441Z,0,62,,,33.8,,
2017-11-30T01:29:17.441Z,0,63.1,,,33.8,,
2017-11-30T01:29:27.734Z,0,,,,33.8,,
2017-11-30T01:29:37.447Z,0,64,,,33.8,,
2017-11-30T01:29:47.440Z,0,64.2,,,33.8,,
2017-11-30T01:29:57.462Z,0,64.4,,,33.8,30,
2017-11-30T01:30:07.448Z,0,,,,33.8,29,
2017-11-30T01:30:17.447Z,0,64.2,,,33.8,30,
2017-11-30T01:30:27.542Z,0,64.1,,,33.8,,
2017-11-30T01:30:37.444Z,0,64,,,33.8,,
2017-11-30T01:30:47.453Z,0,63.9,,,33.8,,
2017-11-30T01:30:57.449Z,0,63.8,,,33.8,29,
2017-11-30T01:31:07.442Z,0,64,,,33.8,30,
2017-11-30T01:31:17.446Z,0,64.6,,,33.8,,
2017-11-30T01:31:27.938Z,0,65.3,,,33.8,,
2017-11-30T01:31:37.447Z,0,65.9,,0,33.8,0,2
2017-11-30T01:31:47.445Z,0,60.7,,,33.8,,
2017-11-30T01:31:57.444Z,0,58.7,,,33.8,,
2017-11-30T01:32:07.447Z,0,57.6,,,33.8,,
2017-11-30T01:32:17.440Z,0,56.8,,,33.8,,
2017-11-30T01:32:27.572Z,0,56.5,,,33.8,,
2017-11-30T01:32:37.447Z,0,56.4,,,33.8,,
2017-11-30T01:32:47.451Z,0,,,,33.8,,
2017-11-30T01:32:57.443Z,0,,,,33.8,,
2017-11-30T01:33:07.445Z,0,56.5,,,33.8,,
2017-11-30T01:33:17.441Z,0,,,,33.8,,
2017-11-30T01:33:27.839Z,0,56.6,,,33.8,,
2017-11-30T01:33:37.444Z,0,56.7,,,33.9,,
2017-11-30T01:33:47.442Z,0,,,,33.9,,
2017-11-30T01:33:57.447Z,0,56.8,,,33.9,,
2017-11-30T01:34:07.448Z,0,,,,33.9,,
2017-11-30T01:34:17.445Z,0,56.6,,,33.9,,
2017-11-30T01:34:27.630Z,0,55.9,,,33.9,,
2017-11-30T01:34:37.441Z,0,57.6,,0,33.9,41,2
2017-11-30T01:34:47.463Z,0,64,,,33.9,29,
2017-11-30T01:34:57.443Z,0,65.2,,,33.9,30,
2017-11-30T01:35:07.441Z,0,66,,,33.9,0,
2017-11-30T01:35:17.441Z,0,62.9,,0,33.9,,2
2017-11-30T01:35:27.534Z,0,58.7,,,33.9,,
2017-11-30T01:35:37.442Z,0,56.5,,,33.9,,
2017-11-30T01:35:47.443Z,0,55.7,,,33.9,,
2017-11-30T01:35:57.443Z,0,54.7,,,33.9,,
2017-11-30T01:36:07.444Z,0,53.9,,,33.9,,
2017-11-30T01:36:17.442Z,0,53.5,,,33.9,,
2017-11-30T01:36:27.551Z,0,53.2,,,33.9,,
2017-11-30T01:36:37.445Z,0,52.9,,,33.9,,
2017-11-30T01:36:47.447Z,0,52.7,,,33.9,,
2017-11-30T01:36:57.442Z,0,52.6,,,33.9,,
2017-11-30T01:37:07.443Z,0,52.7,,,33.9,,
2017-11-30T01:37:17.450Z,0,53.1,,,33.9,,
2017-11-30T01:37:27.694Z,0,53.6,,,33.9,,
2017-11-30T01:37:37.442Z,0,54,,,33.9,,
2017-11-30T01:37:47.442Z,0,54.4,,,33.9,,
2017-11-30T01:37:57.441Z,0,,,,33.9,,
2017-11-30T01:38:07.441Z,0,53.9,,,33.9,,
2017-11-30T01:38:17.463Z,0,53.5,62,0,33.9,0,2
2017-11-30T01:38:27.785Z,0,52.9,,,33.8,,
2017-11-30T01:38:37.480Z,0,52.4,,,33.9,,
2017-11-30T01:38:47.473Z,0,51.8,,,33.9,,
2017-11-30T01:38:57.448Z,0,51.3,,,33.8,,
2017-11-30T01:39:07.450Z,0,50.9,,,33.8,,
2017-11-30T01:39:17.445Z,0,50.5,,,33.8,,
2017-11-30T01:39:27.588Z,0,50.1,,,33.8,,
2017-11-30T01:39:37.445Z,0,52.3,,0,33.8,41,2
2017-11-30T01:39:47.446Z,0,59.4,,,33.8,30,
2017-11-30T01:39:57.446Z,0,61.1,,,33.8,29,
2017-11-30T01:40:07.446Z,0,62.1,,,33.8,29,
2017-11-30T01:40:17.441Z,0,63.1,,,33.8,29,
2017-11-30T01:40:27.842Z,0,63.8,,,33.8,,
2017-11-30T01:40:37.447Z,0,64.2,,,33.8,30,
2017-11-30T01:40:47.451Z,0,64.5,,,33.8,29,
2017-11-30T01:40:57.451Z,0,64.6,,,33.8,,
2017-11-30T01:41:07.447Z,0,,,,33.8,,
2017-11-30T01:41:17.485Z,0,64.5,,,33.8,,
2017-11-30T01:41:27.743Z,0,64.4,,,33.7,,
2017-11-30T01:41:37.445Z,0,64.2,,,33.8,,
2017-11-30T01:41:47.448Z,0,64.1,,,33.7,,
2017-11-30T01:41:57.445Z,0,,,,33.7,,
2017-11-30T01:42:07.448Z,0,64.4,,,33.7,30,
2017-11-30T01:42:17.448Z,0,65.1,,,33.8,30,
2017-11-30T01:42:27.552Z,0,65.3,,,33.8,,
2017-11-30T01:42:37.447Z,0,66.2,,0,33.8,0,2
2017-11-30T01:42:47.445Z,0,61.8,,,33.8,,
2017-11-30T01:42:57.446Z,0,58.9,,,33.8,,
2017-11-30T01:43:07.448Z,0,57.8,,,33.8,,
2017-11-30T01:43:17.452Z,0,57.1,,,33.8,,
2017-11-30T01:43:27.542Z,0,56.9,,,33.8,,
2017-11-30T01:43:37.443Z,0,56.7,,,33.8,,
2017-11-30T01:43:47.449Z,0,56.8,,,33.8,,
2017-11-30T01:43:57.451Z,0,,,,33.8,,
2017-11-30T01:44:07.443Z,0,56.9,,,33.8,,
2017-11-30T01:44:17.447Z,0,,,,33.8,,
2017-11-30T01:44:27.542Z,0,,,,33.8,,
2017-11-30T01:44:37.444Z,0,57,,,33.8,,
2017-11-30T01:44:47.446Z,0,57.1,,,33.8,,
2017-11-30T01:44:57.454Z,0,57.2,,,33.8,,
2017-11-30T01:45:07.456Z,0,57.1,,,33.8,,
2017-11-30T01:45:17.450Z,0,56.8,,,33.8,,
2017-11-30T01:45:27.653Z,0,56.2,,,33.8,,
2017-11-30T01:45:37.466Z,0,56.3,,0,33.8,44,2
2017-11-30T01:45:47.449Z,0,63.1,,,33.8,31,
2017-11-30T01:45:57.447Z,0,64.7,,,33.9,29,
2017-11-30T01:46:07.453Z,0,65.4,,,33.9,30,
2017-11-30T01:46:17.453Z,0,65.9,,0,33.8,0,2
2017-11-30T01:46:27.975Z,0,60.8,,,33.9,,
2017-11-30T01:46:37.453Z,0,58.6,,,33.9,,
2017-11-30T01:46:47.445Z,0,56.6,,,33.8,,
2017-11-30T01:46:57.447Z,0,55.5,,,33.9,,
2017-11-30T01:47:07.443Z,0,54.7,,,33.9,,
2017-11-30T01:47:17.444Z,0,53.9,,,33.9,,
2017-11-30T01:47:27.646Z,0,53.6,,,33.9,,
2017-11-30T01:47:37.444Z,0,53.3,,,33.9,,
2017-11-30T01:47:47.454Z,0,52.9,,,33.9,,
2017-11-30T01:47:57.444Z,0,,,,33.9,,
2017-11-30T01:48:07.443Z,0,53,,,33.8,,
2017-11-30T01:48:17.449Z,0,53.4,,,33.8,,
2017-11-30T01:48:27.693Z,0,54,,,33.9,,
2017-11-30T01:48:37.444Z,0,54.5,,,33.9,,
2017-11-30T01:48:47.449Z,0,54.7,,,33.9,,
2017-11-30T01:48:57.445Z,0,,,,33.9,,
2017-11-30T01:49:07.447Z,0,54.4,,,33.9,,
2017-11-30T01:49:17.445Z,0,53.8,,,33.9,,
2017-11-30T01:49:27.558Z,0,53.3,,,33.9,,
2017-11-30T01:49:37.445Z,0,52.7,,,33.9,,
2017-11-30T01:49:47.443Z,0,52.1,,,33.9,,
2017-11-30T01:49:57.445Z,0,51.6,,,33.8,,
2017-11-30T01:50:07.449Z,0,51.2,,,33.8,,
2017-11-30T01:50:17.453Z,0,50.7,,,33.8,,
2017-11-30T01:50:27.779Z,0,50.5,,,33.8,,
2017-11-30T01:50:37.458Z,0,51.2,,0,33.8,44,2
2017-11-30T01:50:47.449Z,0,58.1,,,33.8,33,
2017-11-30T01:50:57.447Z,0,60.6,,,33.8,29,
2017-11-30T01:51:07.454Z,0,62,,,33.8,29,
2017-11-30T01:51:17.473Z,0,63.1,,,33.8,29,
2017-11-30T01:51:27.968Z,0,63.5,,,33.8,30,
2017-11-30T01:51:37.443Z,0,64,,,33.8,,
2017-11-30T01:51:47.450Z,0,64.1,,,33.8,29,
2017-11-30T01:51:57.452Z,0,64.2,,,33.8,30,
2017-11-30T01:52:07.452Z,0,,,,33.8,,
2017-11-30T01:52:17.449Z,0,64.1,,,33.8,,
2017-11-30T01:52:27.549Z,0,64,,,33.8,29,
2017-11-30T01:52:37.450Z,0,63.9,,,33.8,,
2017-11-30T01:52:47.456Z,0,63.6,,,33.8,,
2017-11-30T01:52:57.450Z,0,,,,33.8,,
2017-11-30T01:53:07.447Z,0,64,,,33.8,29,
2017-11-30T01:53:17.449Z,0,64.6,,,33.8,30,
2017-11-30T01:53:27.528Z,0,65.4,,,33.8,30,
2017-11-30T01:53:37.452Z,0,65.9,,0,33.8,0,2
2017-11-30T01:53:47.452Z,0,60.8,,,33.8,,
2017-11-30T01:53:57.452Z,0,58.6,,,33.8,,
2017-11-30T01:54:07.447Z,0,57.8,,,33.8,,
2017-11-30T01:54:17.451Z,0,57.1,,,33.8,,
2017-11-30T01:54:27.570Z,0,56.9,,,33.8,,
2017-11-30T01:54:37.453Z,0,56.8,,,33.8,,
2017-11-30T01:54:47.444Z,0,,,,33.8,,
2017-11-30T01:54:57.454Z,0,,,,33.8,,
2017-11-30T01:55:07.680Z,0,,,,33.8,,
2017-11-30T01:55:17.445Z,0,,,,33.8,,
2017-11-30T01:55:27.524Z,0,56.9,,,33.8,,
2017-11-30T01:55:37.463Z,0,,,,33.8,,
2017-11-30T01:55:47.448Z,0,57,,,33.9,,
2017-11-30T01:55:57.445Z,0,57.1,,,33.9,,
2017-11-30T01:56:07.449Z,0,57,,,33.8,,
2017-11-30T01:56:17.447Z,0,56.7,,,33.9,,
2017-11-30T01:56:27.559Z,0,56.3,,,33.8,,
2017-11-30T01:56:37.447Z,0,55.6,,0,33.9,,2
2017-11-30T01:56:47.451Z,0,62.2,,,33.8,33,
2017-11-30T01:56:57.469Z,0,65.3,,,33.9,30,
2017-11-30T01:57:07.448Z,0,66,,,33.9,0,
2017-11-30T01:57:17.445Z,0,62.9,,0,33.9,,2
2017-11-30T01:57:27.587Z,0,58.8,,,33.9,,
2017-11-30T01:57:37.447Z,0,56.7,,,33.9,,
2017-11-30T01:57:47.457Z,0,55.6,,,33.9,,
2017-11-30T01:57:57.456Z,0,54.9,,,33.9,,
2017-11-30T01:58:07.452Z,0,54.1,,,33.9,,
2017-11-30T01:58:17.465Z,0,53.7,,,33.9,,
2017-11-30T01:58:27.575Z,0,53.3,,,33.9,,
2017-11-30T01:58:37.450Z,0,53.1,,,33.9,,
2017-11-30T01:58:47.451Z,0,52.8,,,33.9,,
2017-11-30T01:58:57.456Z,0,52.6,,,33.9,,
2017-11-30T01:59:07.448Z,0,,,,33.9,,
2017-11-30T01:59:17.448Z,0,53,,,33.9,,
2017-11-30T01:59:27.563Z,0,53.3,,,33.9,,
2017-11-30T01:59:37.446Z,0,53.8,,,33.9,,
2017-11-30T01:59:47.457Z,0,54.1,,,33.9,,
2017-11-30T01:59:57.454Z,0,,,,33.9,,
2017-11-30T02:00:07.449Z,0,53.8,,,33.9,,
2017-11-30T02:00:17.452Z,0,53.4,,,33.9,,
2017-11-30T02:00:27.936Z,0,52.9,,,33.9,,
2017-11-30T02:00:37.449Z,0,52.3,,,33.9,,
2017-11-30T02:00:47.447Z,0,51.8,,,33.9,,
2017-11-30T02:00:57.459Z,0,51.3,,,33.9,,
2017-11-30T02:01:07.461Z,0,50.9,,,33.9,,
2017-11-30T02:01:17.460Z,0,50.5,,,33.8,,
2017-11-30T02:01:27.584Z,0,50.1,,,33.8,,
2017-11-30T02:01:37.458Z,0,50,,0,33.8,45,2
2017-11-30T02:01:47.446Z,0,57.6,,,33.8,31,
2017-11-30T02:01:57.450Z,0,60.5,,,33.8,29,
2017-11-30T02:02:07.450Z,0,61.4,,,33.8,30,
2017-11-30T02:02:17.447Z,0,62.5,,,33.8,30,
2017-11-30T02:02:27.973Z,0,63.2,,,33.8,29,
2017-11-30T02:02:37.446Z,0,63.6,,,33.8,,
2017-11-30T02:02:47.453Z,0,64,,,33.8,,
2017-11-30T02:02:57.452Z,0,,,,33.8,29,
2017-11-30T02:03:07.448Z,0,,,,33.8,,
2017-11-30T02:03:17.452Z,0,63.9,,,33.8,29,
2017-11-30T02:03:27.657Z,0,63.8,,,33.8,30,
2017-11-30T02:03:37.447Z,0,63.5,,,33.8,29,
2017-11-30T02:03:47.455Z,0,63.3,,,33.8,30,
2017-11-30T02:03:57.453Z,0,63.2,,,33.8,,
2017-11-30T02:04:07.450Z,0,63.3,,,33.8,,
2017-11-30T02:04:17.450Z,0,63.6,,,33.8,,
2017-11-30T02:04:28.086Z,0,64.2,,,33.8,,
2017-11-30T02:04:37.472Z,0,65.1,,,33.7,29,
2017-11-30T02:04:47.451Z,0,65.8,,,33.8,,
2017-11-30T02:04:57.479Z,0,63.4,,0,33.8,0,2
2017-11-30T02:05:07.451Z,0,59.9,,,33.8,,
2017-11-30T02:05:17.452Z,0,57.9,,,33.8,,
2017-11-30T02:05:27.755Z,0,56.8,,,33.8,,
2017-11-30T02:05:37.462Z,0,56.2,,,33.8,,
2017-11-30T02:05:47.461Z,0,55.7,,,33.8,,
2017-11-30T02:05:57.449Z,0,55.5,,,33.8,,
2017-11-30T02:06:07.453Z,0,55.4,,,33.8,,
2017-11-30T02:06:17.450Z,0,55.3,,,33.8,,
2017-11-30T02:06:27.581Z,0,,,,33.8,,
2017-11-30T02:06:37.456Z,0,55.3,,0,33.8,44,2
2017-11-30T02:06:47.447Z,0,63.2,,,33.8,32,
2017-11-30T02:06:57.456Z,0,65.6,,,33.8,29,
2017-11-30T02:07:07.448Z,0,63.8,,0,33.8,0,2
2017-11-30T02:07:17.472Z,0,59.8,,,33.8,,
2017-11-30T02:07:27.798Z,0,58.4,,,33.8,,
2017-11-30T02:07:37.456Z,0,56.7,,,33.9,,
2017-11-30T02:07:47.451Z,0,55.5,,,33.9,,
2017-11-30T02:07:57.450Z,0,54.4,,,33.8,,
2017-11-30T02:08:07.450Z,0,53.4,,,33.9,,
2017-11-30T02:08:17.453Z,0,52.7,,,33.9,,
2017-11-30T02:08:27.840Z,0,51.9,,,33.9,,
2017-11-30T02:08:37.468Z,0,51.5,,,33.9,,
2017-11-30T02:08:47.448Z,0,51.2,,,33.9,,
2017-11-30T02:08:57.449Z,0,51.1,,,33.9,,
2017-11-30T02:09:07.448Z,0,51.3,,,33.8,,
2017-11-30T02:09:17.455Z,0,51.7,,,33.9,,
2017-11-30T02:09:27.628Z,0,52.2,,,33.8,,
2017-11-30T02:09:37.447Z,0,52.6,,,33.9,,
2017-11-30T02:09:47.450Z,0,52.7,,,33.8,,
2017-11-30T02:09:57.451Z,0,52.3,,,33.9,,
2017-11-30T02:10:07.447Z,0,51.9,,,33.9,,
2017-11-30T02:10:17.447Z,0,51.5,,,33.8,,
2017-11-30T02:10:27.529Z,0,50.9,,,33.8,,
2017-11-30T02:10:37.447Z,0,50.1,,,33.8,,
2017-11-30T02:10:47.447Z,0,49.6,,,33.8,,
2017-11-30T02:10:57.451Z,0,49.1,,,33.8,,
2017-11-30T02:11:07.450Z,0,48.7,,,33.8,,
2017-11-30T02:11:17.448Z,0,48.3,,,33.8,,
2017-11-30T02:11:27.527Z,0,48.1,,,33.8,,
2017-11-30T02:11:37.451Z,0,,,0,33.8,44,2
2017-11-30T02:11:47.449Z,0,55.4,,,33.8,33,
2017-11-30T02:11:57.459Z,0,58.3,,,33.8,29,
2017-11-30T02:12:07.470Z,0,59.3,,,33.8,30,
2017-11-30T02:12:17.449Z,0,60,,,33.8,29,
2017-11-30T02:12:27.578Z,0,61.4,,,33.8,30,
2017-11-30T02:12:37.455Z,0,61.1,,,33.8,29,
2017-11-30T02:12:47.455Z,0,61.2,,,33.8,30,
2017-11-30T02:12:57.465Z,0,61.3,,,33.8,29,
2017-11-30T02:13:07.458Z,0,61.4,,,33.8,30,
2017-11-30T02:13:17.452Z,0,,,,33.8,,
2017-11-30T02:13:27.747Z,0,61.2,,,33.7,29,
2017-11-30T02:13:37.448Z,0,60.8,,,33.7,30,
2017-11-30T02:13:47.450Z,0,62,,,33.7,29,
2017-11-30T02:13:57.451Z,0,62.2,,,33.7,,
2017-11-30T02:14:07.454Z,0,62.7,,,33.7,,
2017-11-30T02:14:17.459Z,0,63.5,,,33.7,30,
2017-11-30T02:14:27.560Z,0,64.2,,,33.7,29,
2017-11-30T02:14:37.451Z,0,65.2,,,33.7,29,
2017-11-30T02:14:47.452Z,0,65.6,,,33.7,30,
2017-11-30T02:14:57.576Z,0,65.5,,0,33.7,0,2
2017-11-30T02:15:07.451Z,0,60.8,,,33.7,,
2017-11-30T02:15:17.451Z,0,58.4,,,33.7,,
2017-11-30T02:15:27.969Z,0,56.9,,,33.7,,
2017-11-30T02:15:37.452Z,0,56.1,,,33.7,,
2017-11-30T02:15:47.451Z,0,55.6,,,33.7,,
2017-11-30T02:15:57.454Z,0,55.3,,,33.7,,
2017-11-30T02:16:07.455Z,0,55.2,,,33.7,,
2017-11-30T02:16:17.451Z,0,55.1,,,33.7,,
2017-11-30T02:16:28.435Z,0,55.2,,,33.7,,
2017-11-30T02:16:37.456Z,0,55.3,,0,33.7,44,2
2017-11-30T02:16:47.455Z,0,62.7,,,33.7,34,
2017-11-30T02:16:57.467Z,0,66.5,,0,33.7,0,2
2017-11-30T02:17:07.451Z,0,62.8,,,33.7,,
2017-11-30T02:17:17.449Z,0,60.5,,,33.7,,
2017-11-30T02:17:27.616Z,0,58.9,,,33.8,,
2017-11-30T02:17:37.451Z,0,57.9,,,33.8,,
2017-11-30T02:17:47.450Z,0,56.8,,,33.7,,
2017-11-30T02:17:57.452Z,0,55.9,,,33.7,,
2017-11-30T02:18:07.452Z,0,54.9,,,33.7,,
2017-11-30T02:18:17.452Z,0,54.3,,,33.8,,
2017-11-30T02:18:27.949Z,0,53.6,,,33.7,,
2017-11-30T02:18:37.455Z,0,53.1,,,33.8,,
2017-11-30T02:18:47.448Z,0,52.7,,,33.8,,
2017-11-30T02:18:57.453Z,0,52.3,,,33.8,,
2017-11-30T02:19:07.458Z,0,52.4,,,33.8,,
2017-11-30T02:19:17.451Z,0,53,,,33.8,,
2017-11-30T02:19:27.818Z,0,53.4,,,33.8,,
2017-11-30T02:19:37.452Z,0,53.8,,,33.8,,
2017-11-30T02:19:47.450Z,0,54,,,33.8,,
2017-11-30T02:19:57.453Z,0,53.9,,,33.8,,
2017-11-30T02:20:07.460Z,0,53.8,,,33.8,,
2017-11-30T02:20:17.454Z,0,53.5,,,33.8,,
2017-11-30T02:20:27.735Z,0,53.1,,,33.8,,
2017-11-30T02:20:37.469Z,0,52.6,,,33.8,,
2017-11-30T02:20:47.455Z,0,52.1,,,33.7,,
2017-11-30T02:20:57.455Z,0,51.6,,,33.7,,
2017-11-30T02:21:07.480Z,0,51.1,,,33.7,,
2017-11-30T02:21:17.450Z,0,50.6,,,33.7,,
2017-11-30T02:21:27.559Z,0,50.3,,,33.7,,
2017-11-30T02:21:37.472Z,0,50,,0,33.7,,2
2017-11-30T02:21:47.455Z,0,57.1,,,33.7,34,
2017-11-30T02:21:57.459Z,0,60.2,,,33.7,29,
2017-11-30T02:22:07.454Z,0,61.6,,,33.7,30,
2017-11-30T02:22:17.453Z,0,62.7,,,33.7,29,
2017-11-30T02:22:27.962Z,0,63.4,,,33.7,29,
2017-11-30T02:22:37.460Z,0,63.9,,,33.7,30,
2017-11-30T02:22:47.453Z,0,63.8,,,33.7,,
2017-11-30T02:22:57.461Z,0,63.9,,,33.7,,
2017-11-30T02:23:07.451Z,0,63.9,,,33.7,30,
2017-11-30T02:23:17.461Z,0,,,,33.7,29,
2017-11-30T02:23:27.554Z,0,63.8,,,33.7,,
2017-11-30T02:23:37.454Z,0,63.6,,,33.7,30,
2017-11-30T02:23:47.464Z,0,63.5,,,33.7,,
2017-11-30T02:23:57.459Z,0,63.4,,,33.7,,
2017-11-30T02:24:07.453Z,0,63.6,,,33.7,,
2017-11-30T02:24:17.450Z,0,64.1,,,33.7,29,
2017-11-30T02:24:27.558Z,0,65.1,,,33.7,30,
2017-11-30T02:24:37.450Z,0,65.6,,,33.7,,
2017-11-30T02:24:47.452Z,0,64.7,,0,33.7,0,2
2017-11-30T02:24:57.451Z,0,59.9,,,33.7,,
2017-11-30T02:25:07.455Z,0,58.5,,,33.7,,
2017-11-30T02:25:17.449Z,0,57.4,,,33.7,,
2017-11-30T02:25:27.539Z,0,56.9,,,33.7,,
2017-11-30T02:25:37.450Z,0,56.6,,,33.7,,
2017-11-30T02:25:47.459Z,0,,,,33.7,,
2017-11-30T02:25:57.457Z,0,56.5,,,33.7,,
2017-11-30T02:26:07.452Z,0,,,,33.7,,
2017-11-30T02:26:17.453Z,0,,,,33.7,,
2017-11-30T02:26:27.735Z,0,56.6,,,33.7,,
2017-11-30T02:26:37.457Z,0,,,,33.7,,
2017-11-30T02:26:47.459Z,0,56.7,,,33.7,,
2017-11-30T02:26:57.454Z,0,56.8,,,33.7,,
2017-11-30T02:27:07.454Z,0,,,,33.8,,
2017-11-30T02:27:17.458Z,0,56.7,,,33.8,,
2017-11-30T02:27:27.577Z,0,56.3,,,33.7,,
2017-11-30T02:27:37.451Z,0,55.6,,0,33.8,,2
2017-11-30T02:27:47.456Z,0,61.4,,,33.8,35,
2017-11-30T02:27:57.466Z,0,65.1,,,33.8,29,
2017-11-30T02:28:07.450Z,0,65.6,,,33.8,30,
2017-11-30T02:28:17.453Z,0,64.6,,0,33.8,0,2
2017-11-30T02:28:27.685Z,0,59.4,,,33.8,,
2017-11-30T02:28:37.450Z,0,56.9,,,33.8,,
2017-11-30T02:28:47.455Z,0,55.7,,,33.8,,
2017-11-30T02:28:57.452Z,0,54.7,,,33.8,,
2017-11-30T02:29:07.451Z,0,53.8,,,33.8,,
2017-11-30T02:29:17.454Z,0,53.4,,,33.8,,
2017-11-30T02:29:27.631Z,0,53.1,,,33.8,,
2017-11-30T02:29:37.451Z,0,52.8,,,33.8,,
2017-11-30T02:29:47.454Z,0,52.6,,,33.8,,
2017-11-30T02:29:57.454Z,0,52.3,,,33.8,,
2017-11-30T02:30:07.450Z,0,52.4,,,33.8,,
2017-11-30T02:30:17.453Z,0,53,,,33.8,,
