Time,PrimTSet,PrimT,HwTSet,HwTOutlet,ActPow,ChActive,HwActive
2017-12-04T01:25:16.466Z,,,55,33,,,
2017-12-04T01:25:26.467Z,,56.6,55,33,,,
2017-12-04T01:25:36.466Z,,,55,33,,,
2017-12-04T01:25:47.945Z,,,55,33,,,
2017-12-04T01:25:56.468Z,,,55,32.8,,,
2017-12-04T01:26:06.466Z,,56.5,55,32.8,,,
2017-12-04T01:26:16.469Z,,,55,32.8,,,
2017-12-04T01:26:26.466Z,,,55,32.8,,,
2017-12-04T01:26:36.466Z,,,55,32.8,,,
2017-12-04T01:26:46.547Z,,56.4,55,32.7,,,
2017-12-04T01:26:56.466Z,,,55,32.7,,,
2017-12-04T01:27:06.470Z,,,55,32.7,,,
2017-12-04T01:27:16.484Z,,,55,32.7,,,
2017-12-04T01:27:26.468Z,,56.2,55,32.6,,,
2017-12-04T01:27:36.472Z,,,55,32.6,,,
2017-12-04T01:27:46.547Z,,,55,32.6,,,
2017-12-04T01:27:56.469Z,,,55,32.6,,,
2017-12-04T01:28:06.468Z,,56.1,55,32.6,,,
2017-12-04T01:28:16.472Z,,,55,32.6,,,
2017-12-04T01:28:26.468Z,,,55,32.6,,,
2017-12-04T01:28:41.487Z,,,55,32.5,,,
2017-12-04T01:28:46.551Z,,,55,32.5,,,
2017-12-04T01:28:56.467Z,,56,55,32.5,,,
2017-12-04T01:29:06.470Z,,,55,32.5,,,
2017-12-04T01:29:16.466Z,,,55,32.5,,,
2017-12-04T01:29:26.471Z,,,55,32.3,,,
2017-12-04T01:29:36.466Z,,55.9,55,32.3,,,
2017-12-04T01:29:46.546Z,,,55,32.3,,,
2017-12-04T01:29:56.468Z,,,55,32.3,,,
2017-12-04T01:30:07.137Z,,,55,32.3,,,
2017-12-04T01:30:16.468Z,,55.8,55,32.2,,,
2017-12-04T01:30:26.471Z,,,55,32.2,,,
2017-12-04T01:30:36.466Z,,,55,32.2,,,
2017-12-04T01:30:46.551Z,,,55,32.2,,,
2017-12-04T01:30:56.467Z,,,55,32.2,,,
2017-12-04T01:31:06.471Z,,55.7,55,32.1,,,
2017-12-04T01:31:16.467Z,,,55,32.1,,,
2017-12-04T01:31:31.486Z,,,55,32.1,,,
2017-12-04T01:31:36.468Z,,,55,32.1,,,
2017-12-04T01:31:46.549Z,,,55,32.1,,,
2017-12-04T01:31:56.467Z,,55.6,55,32.1,,,
2017-12-04T01:32:06.471Z,,,55,32,,,
2017-12-04T01:32:16.467Z,,,55,32,,,
2017-12-04T01:32:26.467Z,,,55,32,,,
2017-12-04T01:32:36.469Z,,55.5,55,32,,,
2017-12-04T01:32:46.547Z,,,55,32,,,
2017-12-04T01:32:56.473Z,,,55,32,,,
2017-12-04T01:33:06.467Z,,,55,32,,,
2017-12-04T01:33:16.467Z,,55.3,55,31.9,,,
2017-12-04T01:33:26.467Z,,,55,31.9,,,
2017-12-04T01:33:36.469Z,,,55,31.9,,,
2017-12-04T01:33:56.469Z,,55.2,55,31.9,,,
2017-12-04T01:34:06.467Z,,,55,31.9,,,
2017-12-04T01:34:16.469Z,,,55,31.7,,,
2017-12-04T01:34:26.468Z,,,55,31.7,,,
2017-12-04T01:34:36.467Z,,,55,31.7,,,
2017-12-04T01:34:46.554Z,,55.1,55,31.7,,,
2017-12-04T01:34:56.467Z,,,55,31.7,,,
2017-12-04T01:35:06.467Z,,,55,31.7,,,
2017-12-04T01:35:16.467Z,,,55,31.6,,,
2017-12-04T01:35:26.472Z,,,55,31.6,,,
2017-12-04T01:35:36.467Z,,55,55,31.6,,,
2017-12-04T01:35:46.548Z,,,55,31.6,,,
2017-12-04T01:35:56.467Z,,,55,31.6,,,
2017-12-04T01:36:06.467Z,,54.9,55,31.5,,,
2017-12-04T01:36:16.468Z,,,55,31.5,,,
2017-12-04T01:36:26.467Z,,,55,31.5,,,
2017-12-04T01:36:36.470Z,,,55,31.5,,,
2017-12-04T01:36:46.578Z,,,55,31.5,,,
2017-12-04T01:36:56.467Z,,,55,31.5,,,
2017-12-04T01:37:06.467Z,,54.8,55,31.5,,,
2017-12-04T01:37:16.470Z,,,55,31.4,,,
2017-12-04T01:37:26.467Z,,,55,31.4,,,
2017-12-04T01:37:36.467Z,,54.7,55,31.4,,,
2017-12-04T01:37:46.548Z,,,55,31.4,,,
2017-12-04T01:37:56.471Z,,,55,31.4,,,
2017-12-04T01:38:06.467Z,,,55,31.2,,,
2017-12-04T01:38:16.468Z,,,55,31.2,,,
2017-12-04T01:38:26.467Z,,54.6,55,31.2,,,
2017-12-04T01:38:37.464Z,,,55,31.2,,,
2017-12-04T01:38:46.553Z,,,55,31.2,,,
2017-12-04T01:38:56.469Z,,,55,31.2,,,
2017-12-04T01:39:06.471Z,,54.4,55,31.2,,,
2017-12-04T01:39:16.469Z,,,55,31.1,,,
2017-12-04T01:39:26.467Z,,,55,31.1,,,
2017-12-04T01:39:36.472Z,,,55,31.1,,,
2017-12-04T01:39:46.548Z,,,55,31.1,,,
2017-12-04T01:39:56.467Z,,54.3,55,31.1,,,
2017-12-04T01:40:06.473Z,,,55,31,,,
2017-12-04T01:40:16.468Z,,,55,31,,,
2017-12-04T01:40:26.467Z,,,55,31,,,
2017-12-04T01:40:36.467Z,,,55,31,,,
2017-12-04T01:40:46.548Z,,54.2,55,31,,,
2017-12-04T01:40:56.472Z,,,55,31,,,
2017-12-04T01:41:06.468Z,,,55,31,,,
2017-12-04T01:41:16.468Z,,,55,30.9,,,
2017-12-04T01:41:26.615Z,,54.1,55,30.9,,,
2017-12-04T01:41:36.468Z,,,55,30.9,,,
2017-12-04T01:41:46.548Z,,,55,30.9,,,
2017-12-04T01:41:56.468Z,,,55,30.9,,,
2017-12-04T01:42:06.472Z,,,55,30.9,,,
2017-12-04T01:42:16.468Z,,54,55,30.7,,,
2017-12-04T01:42:26.468Z,,,55,30.7,,,
2017-12-04T01:42:36.468Z,,,55,30.7,,,
2017-12-04T01:42:46.548Z,,54,55,30.7,,,
2017-12-04T01:42:56.468Z,,53.9,55,30.7,,,
2017-12-04T01:43:06.469Z,,,55,30.7,,,
2017-12-04T01:43:16.469Z,,,55,30.6,,,
2017-12-04T01:43:26.469Z,,,55,30.6,,,
2017-12-04T01:43:36.468Z,,53.8,55,30.6,,,
2017-12-04T01:43:46.548Z,,,55,30.6,,,
2017-12-04T01:43:56.468Z,,,55,30.6,,,
2017-12-04T01:44:06.468Z,,,55,30.6,,,
2017-12-04T01:44:16.504Z,,,55,30.5,,,
2017-12-04T01:44:26.473Z,,53.7,55,30.5,,,
2017-12-04T01:44:36.468Z,,,55,30.5,,,
2017-12-04T01:44:46.549Z,,,55,30.5,,,
2017-12-04T01:44:56.469Z,,,55,30.5,,,
2017-12-04T01:45:06.473Z,,53.6,55,30.5,,,
2017-12-04T01:45:16.469Z,,,55,30.5,,,
2017-12-04T01:45:26.470Z,,,55,30.4,,,
2017-12-04T01:45:36.468Z,,,55,30.4,,,
2017-12-04T01:45:46.551Z,,,55,30.4,,,
2017-12-04T01:45:56.469Z,,53.4,55,30.4,,,
2017-12-04T01:46:06.468Z,,,55,30.4,,,
2017-12-04T01:46:16.469Z,,,55,30.4,,,
2017-12-04T01:46:26.472Z,,,55,30.2,,,
2017-12-04T01:46:36.470Z,,,55,30.2,,,
2017-12-04T01:46:46.549Z,,53.3,55,30.2,,,
2017-12-04T01:46:56.469Z,,,55,30.2,,,
2017-12-04T01:47:07.628Z,,,55,30.2,,,
2017-12-04T01:47:16.468Z,,,55,30.2,,,
2017-12-04T01:47:26.473Z,,53.2,55,30.2,,,
2017-12-04T01:47:36.474Z,,,55,30.1,,,
2017-12-04T01:47:46.549Z,,,55,30.1,,,
2017-12-04T01:47:56.473Z,,,55,30.1,,,
2017-12-04T01:48:06.475Z,,,55,30.1,,,
2017-12-04T01:48:16.473Z,,53.1,55,30.1,,,
2017-12-04T01:48:26.470Z,,,55,30.1,,,
2017-12-04T01:48:36.555Z,,,55,30.1,,,
2017-12-04T01:48:46.549Z,,,55,30,,,
2017-12-04T01:48:56.474Z,,53,55,30,,,
2017-12-04T01:49:06.469Z,,,55,30,,,
2017-12-04T01:49:16.469Z,,,55,30,,,
2017-12-04T01:49:26.474Z,,,55,30,,,
2017-12-04T01:49:36.473Z,,52.9,55,30,,,
2017-12-04T01:49:46.549Z,,,55,30,,,
2017-12-04T01:49:56.469Z,,,55,29.9,,,
2017-12-04T01:50:06.470Z,,,55,29.9,,,
2017-12-04T01:50:16.471Z,,,55,29.9,,,
2017-12-04T01:50:26.474Z,,,55,29.9,,,
2017-12-04T01:50:36.470Z,,52.8,55,29.9,,,
2017-12-04T01:50:46.556Z,,,55,29.9,,,
2017-12-04T01:50:56.469Z,,,55,29.9,,,
2017-12-04T01:51:06.471Z,,,55,29.9,,,
2017-12-04T01:51:16.474Z,,,55,29.7,,,
2017-12-04T01:51:26.469Z,,52.7,55,29.7,,,
2017-12-04T01:51:36.469Z,,,55,29.7,,,
2017-12-04T01:51:46.555Z,,,55,29.7,,,
2017-12-04T01:51:56.472Z,,,55,29.7,,,
2017-12-04T01:52:06.469Z,,52.6,55,29.7,,,
2017-12-04T01:52:16.472Z,,,55,29.7,,,
2017-12-04T01:52:26.472Z,,,55,29.6,,,
2017-12-04T01:52:36.470Z,,,55,29.6,,,
2017-12-04T01:52:46.549Z,,,55,29.6,,,
2017-12-04T01:52:56.477Z,,52.4,55,29.6,,,
2017-12-04T01:53:06.474Z,,,55,29.6,,,
2017-12-04T01:53:16.471Z,,,55,29.6,,,
2017-12-04T01:53:26.473Z,,,55,29.6,,,
2017-12-04T01:53:36.470Z,,,55,29.4,,,
2017-12-04T01:53:46.550Z,,52.3,55,29.4,,,
2017-12-04T01:53:56.474Z,,,55,29.4,,,
2017-12-04T01:54:06.470Z,,,55,29.4,,,
2017-12-04T01:54:17.467Z,,,55,29.4,,,
2017-12-04T01:54:26.474Z,,52.2,55,29.4,,,
2017-12-04T01:54:36.471Z,,,55,29.4,,,
2017-12-04T01:54:46.550Z,,,55,29.4,,,
2017-12-04T01:54:56.470Z,,,55,29.4,,,
2017-12-04T01:55:06.473Z,,,55,29.3,,,
2017-12-04T01:55:16.470Z,,52.1,55,29.3,,,
2017-12-04T01:55:26.470Z,,,55,29.3,,,
2017-12-04T01:55:36.473Z,,,55,29.3,,,
2017-12-04T01:55:46.550Z,,,55,29.3,,,
2017-12-04T01:55:56.478Z,,,55,29.3,,,
2017-12-04T01:56:06.470Z,,52,55,29.2,,,
2017-12-04T01:56:16.470Z,,,55,29.3,,,
2017-12-04T01:56:26.470Z,,,55,29.2,,,
2017-12-04T01:56:36.470Z,,,55,29.2,,,
2017-12-04T01:56:46.550Z,,52,55,29.2,,,
2017-12-04T01:56:56.470Z,,51.9,55,29.2,,,
2017-12-04T01:57:07.462Z,,,55,29.2,,,
2017-12-04T01:57:16.469Z,,,55,29.2,,,
2017-12-04T01:57:26.473Z,,,55,29.2,,,
2017-12-04T01:57:36.476Z,,,55,29,,,
2017-12-04T01:57:46.550Z,,51.8,55,29,,,
2017-12-04T01:57:56.470Z,,,55,29,,,
2017-12-04T01:58:06.470Z,,,55,29,,,
2017-12-04T01:58:16.470Z,,,55,29,,,
2017-12-04T01:58:26.470Z,,51.7,55,29,,,
2017-12-04T01:58:36.471Z,,,55,29,,,
2017-12-04T01:58:46.550Z,,,55,29,,,
2017-12-04T01:58:56.471Z,,,55,29,,,
2017-12-04T01:59:06.471Z,,,55,28.9,,,
2017-12-04T01:59:16.470Z,,51.6,55,28.9,,,
2017-12-04T01:59:26.470Z,,,55,28.9,,,
2017-12-04T01:59:36.470Z,,,55,28.9,,,
2017-12-04T01:59:46.551Z,,,55,28.9,,,
2017-12-04T01:59:57.466Z,,,55,28.9,,,
2017-12-04T02:00:06.470Z,,51.4,55,28.7,,,
2017-12-04T02:00:16.471Z,,,55,28.9,,,
2017-12-04T02:00:26.478Z,,,55,28.7,,,
2017-12-04T02:00:36.470Z,,,55,28.7,,,
2017-12-04T02:00:46.551Z,,,55,28.7,,,
2017-12-04T02:00:56.475Z,,51.3,55,28.7,,,
2017-12-04T02:01:06.470Z,,,55,28.7,,,
2017-12-04T02:01:16.471Z,,,55,28.7,,,
2017-12-04T02:01:26.591Z,,,55,28.7,,,
2017-12-04T02:01:36.471Z,,51.2,55,28.7,,,
2017-12-04T02:01:46.551Z,,,55,28.6,,,
2017-12-04T02:01:56.471Z,,,55,28.6,,,
2017-12-04T02:02:06.470Z,,,55,28.6,,,
2017-12-04T02:02:16.471Z,,51.1,55,28.6,,,
2017-12-04T02:02:26.472Z,,,55,28.6,,,
2017-12-04T02:02:36.473Z,,,55,28.6,,,
2017-12-04T02:02:51.608Z,,,55,28.6,,,
2017-12-04T02:02:56.471Z,,,55,28.6,,,
2017-12-04T02:03:06.470Z,,,55,28.5,,,
2017-12-04T02:03:16.473Z,,51,55,28.5,,,
2017-12-04T02:03:26.471Z,,,55,28.5,,,
2017-12-04T02:03:36.475Z,,,55,28.5,,,
2017-12-04T02:03:46.556Z,,,55,28.5,,,
2017-12-04T02:03:56.472Z,,50.9,55,28.5,,,
2017-12-04T02:04:06.471Z,,,55,28.5,,,
2017-12-04T02:04:16.477Z,,,55,28.5,,,
2017-12-04T02:04:26.477Z,,,55,28.3,,,
2017-12-04T02:04:36.471Z,,,55,28.3,,,
2017-12-04T02:04:46.551Z,,50.8,55,28.3,,,
2017-12-04T02:04:56.472Z,,,55,28.3,,,
2017-12-04T02:05:06.471Z,,,55,28.3,,,
2017-12-04T02:05:16.471Z,,,55,28.3,,,
2017-12-04T02:05:26.471Z,,,55,28.3,,,
2017-12-04T02:05:36.475Z,,,55,28.3,,,
2017-12-04T02:05:46.553Z,,50.7,55,28.3,,,
2017-12-04T02:05:56.476Z,,,55,28.2,,,
2017-12-04T02:06:06.471Z,,,55,28.2,,,
2017-12-04T02:06:16.471Z,,,55,28.2,,,
2017-12-04T02:06:26.472Z,,50.6,55,28.2,,,
2017-12-04T02:06:36.472Z,,,55,28.2,,,
2017-12-04T02:06:46.551Z,,,55,28.2,,,
2017-12-04T02:06:56.471Z,,,55,28.2,,,
2017-12-04T02:07:06.476Z,,,55,28.2,,,
2017-12-04T02:07:16.471Z,,50.4,55,28,,,
2017-12-04T02:07:26.471Z,,,55,28,,,
2017-12-04T02:07:36.471Z,,,55,28,,,
2017-12-04T02:07:46.556Z,,,55,28,,,
2017-12-04T02:07:56.472Z,,,55,28,,,
2017-12-04T02:08:06.471Z,,50.3,55,28,,,
2017-12-04T02:08:16.471Z,,,55,28,,,
2017-12-04T02:08:26.472Z,,,55,28,,,
2017-12-04T02:08:36.472Z,,,55,28,,,
2017-12-04T02:08:46.551Z,,,55,28,,,
2017-12-04T02:08:56.607Z,,,55,27.9,,,
2017-12-04T02:09:06.471Z,,50.2,55,27.9,,,
2017-12-04T02:09:16.473Z,,,55,27.9,,,
2017-12-04T02:09:26.472Z,,,55,27.9,,,
2017-12-04T02:09:36.471Z,,,55,27.9,,,
2017-12-04T02:09:46.554Z,,50.1,55,27.9,,,
2017-12-04T02:09:57.481Z,,,55,27.9,,,
2017-12-04T02:10:06.471Z,,,55,27.7,,,
2017-12-04T02:10:16.497Z,,,55,27.7,,,
2017-12-04T02:10:26.472Z,,,55,27.7,,,
2017-12-04T02:10:36.476Z,,50,55,27.7,,,
2017-12-04T02:10:46.552Z,,,55,27.7,,,
2017-12-04T02:10:56.472Z,,,55,27.7,,,
2017-12-04T02:11:06.472Z,,,55,27.7,,,
2017-12-04T02:11:16.472Z,,,55,27.7,,,
2017-12-04T02:11:26.472Z,,,55,27.6,,,
2017-12-04T02:11:36.472Z,,49.9,55,27.6,,,
2017-12-04T02:11:46.557Z,,,55,27.6,,,
2017-12-04T02:11:56.472Z,,,55,27.6,,,
2017-12-04T02:12:06.472Z,,,55,27.6,,,
2017-12-04T02:12:16.472Z,,,55,27.6,,,
2017-12-04T02:12:26.472Z,,49.8,55,27.6,,,
2017-12-04T02:12:36.472Z,,,55,27.6,,,
2017-12-04T02:12:47.544Z,,,55,27.6,,,
2017-12-04T02:12:56.474Z,,,55,27.6,,,
2017-12-04T02:13:06.472Z,,,55,27.5,,,
2017-12-04T02:13:16.473Z,,49.7,55,27.5,,,
2017-12-04T02:13:26.472Z,,,55,27.5,,,
2017-12-04T02:13:36.472Z,,,55,27.5,,,
2017-12-04T02:13:46.553Z,,,55,27.5,,,
2017-12-04T02:13:56.477Z,,49.5,55,27.5,,,
2017-12-04T02:14:06.474Z,,,55,27.5,,,
2017-12-04T02:14:16.478Z,,,55,27.5,,,
2017-12-04T02:14:26.477Z,,,55,27.5,,,
2017-12-04T02:14:36.477Z,,,55,27.5,,,
2017-12-04T02:14:46.557Z,,,55,27.5,,,
2017-12-04T02:14:56.476Z,,49.4,55,27.3,,,
2017-12-04T02:15:06.475Z,,,55,27.3,,,
2017-12-04T02:15:16.473Z,5,49.4,55,27.3,0,0,0
2017-12-04T02:15:26.474Z,,,55,27.3,,,
2017-12-04T02:15:37.475Z,,,55,27.3,,,
2017-12-04T02:15:46.553Z,,49.3,55,27.3,,,
2017-12-04T02:15:56.477Z,,,55,27.3,,,
2017-12-04T02:16:06.472Z,,,55,27.2,,,
2017-12-04T02:16:16.473Z,,,55,27.2,,,
2017-12-04T02:16:26.472Z,,,55,27.2,,,
2017-12-04T02:16:36.477Z,,49.2,55,27.2,,,
2017-12-04T02:16:46.553Z,,,55,27.2,,,
2017-12-04T02:16:56.472Z,,,55,27.2,,,
2017-12-04T02:17:06.473Z,,,55,27.2,,,
2017-12-04T02:17:16.473Z,,,55,27.2,,,
2017-12-04T02:17:26.472Z,,49.1,55,27.2,,,
2017-12-04T02:17:36.473Z,,,55,27.2,,,
2017-12-04T02:17:46.553Z,,,55,27.2,,,
2017-12-04T02:17:56.473Z,,,55,27,,,
2017-12-04T02:18:06.474Z,,,55,27,,,
2017-12-04T02:18:16.474Z,,49,55,27,,,
2017-12-04T02:18:31.871Z,,,55,27,,,
2017-12-04T02:18:36.473Z,,,55,27,,,
2017-12-04T02:18:46.553Z,,,55,27,,,
2017-12-04T02:18:56.473Z,,,55,27,,,
2017-12-04T02:19:06.474Z,,48.9,55,27,,,
2017-12-04T02:19:16.474Z,,,55,26.9,,,
2017-12-04T02:19:26.473Z,,,55,27,,,
2017-12-04T02:19:36.473Z,,,55,26.9,,,
2017-12-04T02:19:46.557Z,,,55,26.9,,,
2017-12-04T02:19:56.476Z,,,55,26.9,,,
2017-12-04T02:20:06.473Z,,48.7,55,26.9,,,
2017-12-04T02:20:16.474Z,,,55,26.9,,,
2017-12-04T02:20:26.473Z,,,55,26.9,,,
2017-12-04T02:20:36.473Z,,,55,26.9,,,
2017-12-04T02:20:46.554Z,,,55,26.9,,,
2017-12-04T02:20:56.477Z,,48.6,55,26.9,,,
2017-12-04T02:21:06.473Z,,,55,26.8,,,
2017-12-04T02:21:16.474Z,,,55,26.8,,,
2017-12-04T02:21:26.477Z,,,55,26.8,,,
2017-12-04T02:21:36.476Z,,,55,26.8,,,
2017-12-04T02:21:46.554Z,,48.5,55,26.8,,,
2017-12-04T02:21:56.474Z,,,55,26.8,,,
2017-12-04T02:22:06.474Z,,,55,26.8,,,
2017-12-04T02:22:16.474Z,,,55,26.8,,,
2017-12-04T02:22:26.477Z,,,55,26.8,,,
2017-12-04T02:22:36.477Z,,48.4,55,26.8,,,
2017-12-04T02:22:47.012Z,,,55,26.8,,,
2017-12-04T02:22:56.473Z,,,55,26.6,,,
2017-12-04T02:23:06.477Z,,,55,26.6,,,
2017-12-04T02:23:16.474Z,,,55,26.6,,,
2017-12-04T02:23:26.473Z,,48.3,55,26.6,,,
2017-12-04T02:23:36.473Z,,,55,26.6,,,
2017-12-04T02:23:46.557Z,,,55,26.6,,,
2017-12-04T02:23:56.478Z,,,55,26.6,,,
2017-12-04T02:24:06.478Z,,,55,26.6,,,
2017-12-04T02:24:16.474Z,,,55,26.6,,,
2017-12-04T02:24:26.474Z,,48.2,55,26.6,,,
2017-12-04T02:24:36.474Z,,,55,26.5,,,
2017-12-04T02:24:46.555Z,,,55,26.5,,,
2017-12-04T02:24:56.474Z,,,55,26.5,,,
2017-12-04T02:25:06.474Z,,,55,26.5,,,
2017-12-04T02:25:16.479Z,,48.1,55,26.5,,,
2017-12-04T02:25:26.673Z,,,55,26.5,,,
2017-12-04T02:25:36.474Z,,,55,26.5,,,
2017-12-04T02:25:46.554Z,,,55,26.5,,,
2017-12-04T02:25:56.473Z,,,55,26.5,,,
2017-12-04T02:26:06.480Z,,,55,26.3,,,
2017-12-04T02:26:16.474Z,,48,55,26.3,,,
2017-12-04T02:26:26.474Z,,,55,26.3,,,
2017-12-04T02:26:36.474Z,,,55,26.3,,,
2017-12-04T02:26:46.555Z,,,55,26.3,,,
2017-12-04T02:26:56.474Z,,47.8,55,26.3,,,
2017-12-04T02:27:06.474Z,,,55,26.3,,,
2017-12-04T02:27:16.478Z,,,55,26.3,,,
2017-12-04T02:27:26.476Z,,,55,26.3,,,
2017-12-04T02:27:36.474Z,,,55,26.3,,,
2017-12-04T02:27:46.554Z,,,55,26.3,,,
2017-12-04T02:27:56.474Z,,47.7,55,26.2,,,
2017-12-04T02:28:06.476Z,,,55,26.2,,,
2017-12-04T02:28:16.477Z,,,55,26.2,,,
2017-12-04T02:28:26.474Z,,,55,26.2,,,
2017-12-04T02:28:36.474Z,,,55,26.2,,,
2017-12-04T02:28:46.554Z,,47.6,55,26.2,,,
2017-12-04T02:28:56.474Z,,,55,26.2,,,
2017-12-04T02:29:06.478Z,,,55,26.2,,,
2017-12-04T02:29:16.474Z,,,55,26.2,,,
2017-12-04T02:29:26.474Z,,,55,26.2,,,
2017-12-04T02:29:36.476Z,,47.5,55,26.2,,,
2017-12-04T02:29:46.554Z,,,55,26.1,,,
2017-12-04T02:29:56.474Z,,,55,26.1,,,
2017-12-04T02:30:06.477Z,,,55,26.1,,,
2017-12-04T02:30:16.475Z,,,55,26.1,,,
2017-12-04T02:30:26.474Z,,,55,26.1,,,
2017-12-04T02:30:36.475Z,,,55,26.1,,,
2017-12-04T02:30:46.555Z,,47.4,55,26.1,,,
2017-12-04T02:30:56.475Z,,,55,26.1,,,
2017-12-04T02:31:06.475Z,,,55,26.1,,,
2017-12-04T02:31:17.483Z,,,55,26.1,,,
2017-12-04T02:31:26.474Z,,,55,26.1,,,
2017-12-04T02:31:36.479Z,,47.3,55,25.9,,,
2017-12-04T02:31:46.560Z,,,55,25.9,,,
2017-12-04T02:31:56.475Z,,,55,25.9,,,
2017-12-04T02:32:06.475Z,,,55,25.9,,,
2017-12-04T02:32:16.479Z,,,55,25.9,,,
2017-12-04T02:32:26.475Z,,47.2,55,25.9,,,
2017-12-04T02:32:36.474Z,,,55,25.9,,,
2017-12-04T02:32:46.555Z,,,55,25.9,,,
2017-12-04T02:32:56.475Z,,,55,25.9,,,
2017-12-04T02:33:06.475Z,,,55,25.9,,,
2017-12-04T02:33:16.475Z,,,55,25.9,,,
2017-12-04T02:33:26.475Z,,47,55,25.8,,,
2017-12-04T02:33:36.475Z,,,55,25.8,,,
2017-12-04T02:33:46.560Z,,,55,25.8,,,
2017-12-04T02:33:56.486Z,,,55,25.8,,,
2017-12-04T02:34:07.615Z,,,55,25.8,,,
2017-12-04T02:34:16.475Z,,46.9,55,25.8,,,
2017-12-04T02:34:26.478Z,,46.9,55,25.8,,,
2017-12-04T02:34:36.475Z,,,55,25.8,,,
2017-12-04T02:34:46.555Z,,,55,25.8,,,
2017-12-04T02:34:56.475Z,,,55,25.8,,,
2017-12-04T02:35:06.478Z,,46.8,55,25.8,,,
2017-12-04T02:35:16.475Z,,,55,25.6,,,
2017-12-04T02:35:26.475Z,,,55,25.8,,,
2017-12-04T02:35:36.475Z,,,55,25.6,,,
2017-12-04T02:35:46.560Z,,,55,25.6,,,
2017-12-04T02:35:56.475Z,,,55,25.6,,,
2017-12-04T02:36:06.476Z,,,55,25.6,,,
2017-12-04T02:36:16.480Z,,46.7,55,25.6,,,
2017-12-04T02:36:26.475Z,,,55,25.6,,,
2017-12-04T02:36:36.481Z,,,55,25.6,,,
2017-12-04T02:36:46.555Z,,,55,25.6,,,
2017-12-04T02:36:56.476Z,,,55,25.6,,,
2017-12-04T02:37:06.475Z,,,55,25.6,,,
2017-12-04T02:37:16.475Z,,46.6,55,25.6,,,
2017-12-04T02:37:26.475Z,,,55,25.5,,,
2017-12-04T02:37:36.476Z,,,55,25.5,,,
2017-12-04T02:37:46.556Z,,,55,25.5,,,
2017-12-04T02:37:56.475Z,,,55,25.5,,,
2017-12-04T02:38:06.476Z,,46.5,55,25.5,,,
2017-12-04T02:38:16.475Z,,,55,25.5,,,
2017-12-04T02:38:26.478Z,,,55,25.5,,,
2017-12-04T02:38:36.477Z,,,55,25.5,,,
2017-12-04T02:38:46.556Z,,,55,25.5,,,
2017-12-04T02:38:56.477Z,,,55,25.5,,,
2017-12-04T02:39:06.476Z,,46.4,55,25.5,,,
2017-12-04T02:39:16.477Z,,,55,25.5,,,
2017-12-04T02:39:26.478Z,,,55,25.5,,,
2017-12-04T02:39:36.478Z,,,55,25.5,,,
2017-12-04T02:39:46.557Z,,,55,25.4,,,
2017-12-04T02:39:56.479Z,,46.2,55,25.4,,,
2017-12-04T02:40:06.476Z,,,55,25.4,,,
2017-12-04T02:40:16.481Z,,,55,25.4,,,
2017-12-04T02:40:26.479Z,,,55,25.4,,,
2017-12-04T02:40:36.482Z,,,55,25.4,,,
2017-12-04T02:40:46.558Z,,,55,25.4,,,
2017-12-04T02:40:56.478Z,,46.1,55,25.4,,,
2017-12-04T02:41:06.477Z,,,55,25.4,,,
2017-12-04T02:41:16.476Z,,,55,25.4,,,
2017-12-04T02:41:26.476Z,,,55,25.2,,,
2017-12-04T02:41:36.477Z,,,55,25.2,,,
2017-12-04T02:41:46.556Z,,,55,25.2,,,
2017-12-04T02:41:56.481Z,,46,55,25.2,,,
2017-12-04T02:42:06.481Z,,,55,25.2,,,
2017-12-04T02:42:16.476Z,,,55,25.2,,,
2017-12-04T02:42:26.478Z,,,55,25.2,,,
2017-12-04T02:42:36.485Z,,,55,25.2,,,
2017-12-04T02:42:46.559Z,,45.9,55,25.2,,,
2017-12-04T02:42:56.477Z,,,55,25.2,,,
2017-12-04T02:43:06.482Z,,,55,25.2,,,
2017-12-04T02:43:16.482Z,,,55,25.2,,,
2017-12-04T02:43:26.476Z,,,55,25.2,,,
2017-12-04T02:43:36.477Z,,45.8,55,25.1,,,
2017-12-04T02:43:46.556Z,,,55,25.1,,,
2017-12-04T02:43:56.477Z,,,55,25.1,,,
2017-12-04T02:44:06.476Z,,,55,25.1,,,
2017-12-04T02:44:16.476Z,,,55,25.1,,,
2017-12-04T02:44:26.476Z,,,55,25.1,,,
2017-12-04T02:44:36.477Z,,,55,25.1,,,
2017-12-04T02:44:46.562Z,,45.7,55,25.1,,,
2017-12-04T02:44:56.480Z,,,55,25.1,,,
2017-12-04T02:45:06.482Z,,,55,25.1,,,
2017-12-04T02:45:16.479Z,,,55,25.1,,,
2017-12-04T02:45:26.476Z,,,55,25.1,,,
2017-12-04T02:45:36.479Z,,,55,25.1,,,
2017-12-04T02:45:46.559Z,,45.6,55,24.9,,,
2017-12-04T02:45:56.479Z,,,55,24.9,,,
2017-12-04T02:46:06.614Z,,,55,24.9,,,
2017-12-04T02:46:16.477Z,,,55,24.9,,,
2017-12-04T02:46:26.482Z,,,55,24.9,,,
2017-12-04T02:46:36.476Z,,45.5,55,24.9,,,
2017-12-04T02:46:46.566Z,,,55,24.9,,,
2017-12-04T02:46:56.478Z,,,55,24.9,,,
2017-12-04T02:47:06.476Z,,,55,24.9,,,
