Time,ActPow,HwTOutlet,HwTSet,HwActive,PrimT,PrimTSet,ChActive
2018-02-04T01:20:23.653Z,,20,54,,,,
2018-02-04T01:20:33.679Z,,19.8,54,,,,
2018-02-04T01:20:43.723Z,,19.7,54,,35.7,,
2018-02-04T01:20:54.145Z,,19.4,54,,,,
2018-02-04T01:21:03.803Z,,19.3,54,,35.8,,
2018-02-04T01:21:13.906Z,,19.2,54,,,,
2018-02-04T01:21:23.649Z,,19,54,,35.9,,
2018-02-04T01:21:34.022Z,,19,54,,,,
2018-02-04T01:21:43.739Z,,18.9,54,,36,,
2018-02-04T01:21:53.829Z,,18.8,54,,36,,
2018-02-04T01:22:03.910Z,,18.6,54,,,,
2018-02-04T01:22:13.630Z,,18.6,54,,,,
2018-02-04T01:22:28.738Z,,18.5,54,,,,
2018-02-04T01:22:33.712Z,,18.4,54,,36.1,,
2018-02-04T01:22:43.652Z,,18.4,54,,,,
2018-02-04T01:22:53.793Z,,18.2,54,,,,
2018-02-04T01:23:03.703Z,,18.2,54,,,,
2018-02-04T01:23:13.664Z,,18.1,54,,,,
2018-02-04T01:23:23.696Z,,18.1,54,,,,
2018-02-04T01:23:33.634Z,,17.9,54,,,,
2018-02-04T01:23:43.632Z,,17.9,54,,,,
2018-02-04T01:23:59.215Z,,17.8,54,,,,
2018-02-04T01:24:03.631Z,,17.8,54,,,,
2018-02-04T01:24:13.644Z,,17.7,54,,,,
2018-02-04T01:24:23.669Z,,17.7,54,,,,
2018-02-04T01:24:33.870Z,,17.7,54,0,35.9,,2
2018-02-04T01:24:43.890Z,38,17.5,54,,40.1,,
2018-02-04T01:24:53.791Z,29,17.5,54,,40.8,,
2018-02-04T01:25:03.713Z,,17.8,54,,40,,
2018-02-04T01:25:13.680Z,,18.5,54,,41,,
2018-02-04T01:25:23.665Z,,19,54,,41.2,,
2018-02-04T01:25:33.776Z,,19.6,54,,41.3,,
2018-02-04T01:25:43.645Z,,20.1,54,,41.6,,
2018-02-04T01:25:53.785Z,,20.5,54,,41.7,,
2018-02-04T01:26:03.736Z,,21.1,54,,41.8,,
2018-02-04T01:26:13.637Z,,21.3,54,,42,,
2018-02-04T01:26:23.702Z,,21.5,54,,42.1,,
2018-02-04T01:26:33.667Z,,21.7,54,,42.2,,
2018-02-04T01:26:43.847Z,,21.9,54,,42.3,,
2018-02-04T01:26:53.793Z,,22,54,,42.4,,
2018-02-04T01:27:09.013Z,30,22.1,54,,42.6,,
2018-02-04T01:27:13.888Z,29,22.4,54,,42.7,,
2018-02-04T01:27:23.868Z,,22.5,54,,,,
2018-02-04T01:27:33.896Z,,22.5,54,,42.8,,
2018-02-04T01:27:43.958Z,,22.6,54,,42.9,,
2018-02-04T01:27:53.751Z,,22.7,54,,43,,
2018-02-04T01:28:03.679Z,,22.8,54,,43.1,,
2018-02-04T01:28:13.815Z,,23,54,,43.2,,
2018-02-04T01:28:23.718Z,,23.1,54,,43.3,,
2018-02-04T01:28:34.187Z,30,23.2,54,,43.4,,
2018-02-04T01:28:43.640Z,,23.3,54,,43.5,,
2018-02-04T01:28:59.083Z,29,23.3,54,,43.7,,
2018-02-04T01:29:03.907Z,,23.4,54,,43.8,,
2018-02-04T01:29:13.636Z,,23.6,54,,44,,
2018-02-04T01:29:23.648Z,,23.7,54,,,,
2018-02-04T01:29:33.741Z,,23.8,54,,44.1,,
2018-02-04T01:29:43.670Z,,23.9,54,,44.3,,
2018-02-04T01:29:53.860Z,30,23.9,54,,44.4,,
2018-02-04T01:30:08.742Z,29,24,54,,44.5,,
2018-02-04T01:30:13.781Z,30,24,54,,44.6,,
2018-02-04T01:30:23.813Z,29,24.2,54,,44.7,,
2018-02-04T01:30:33.631Z,,24.3,54,,44.8,,
2018-02-04T01:30:43.735Z,,24.4,54,,45,,
2018-02-04T01:30:53.882Z,,24.5,54,,45.1,,
2018-02-04T01:31:08.744Z,,24.7,54,,45.2,,
2018-02-04T01:31:13.645Z,,24.7,54,,45.3,,
2018-02-04T01:31:23.667Z,,24.8,54,,45.4,,
2018-02-04T01:31:33.684Z,,24.9,54,,45.5,,
2018-02-04T01:31:43.893Z,30,24.9,54,,45.6,,
2018-02-04T01:31:53.828Z,29,25,54,,45.7,,
2018-02-04T01:32:04.273Z,30,25.1,54,,45.8,,
2018-02-04T01:32:13.636Z,29,25.1,54,,46,,
2018-02-04T01:32:23.873Z,,25.3,54,,,,
2018-02-04T01:32:33.805Z,,25.3,54,,46.1,,
2018-02-04T01:32:48.872Z,,25.3,54,,46.3,,
2018-02-04T01:32:53.871Z,,25.4,54,,46.4,,
2018-02-04T01:33:03.672Z,,25.4,54,,46.5,,
2018-02-04T01:33:18.744Z,,25.5,54,,,,
2018-02-04T01:33:23.734Z,,25.5,54,,46.7,,
2018-02-04T01:33:33.638Z,,25.6,54,,46.8,,
2018-02-04T01:33:43.665Z,0,25.6,54,0,46.9,,2
2018-02-04T01:33:53.768Z,,25.7,54,,44.8,,
2018-02-04T01:34:08.796Z,,25.7,54,,43.9,,
2018-02-04T01:34:13.645Z,,25.7,54,,42.7,,
2018-02-04T01:34:23.656Z,,25.5,54,,41.9,,
2018-02-04T01:34:33.710Z,,25.4,54,,41.6,,
2018-02-04T01:34:43.670Z,,25.3,54,,40.9,,
2018-02-04T01:34:53.761Z,,25.1,54,,40.6,,
2018-02-04T01:35:03.817Z,,24.9,54,,39.9,,
2018-02-04T01:35:13.809Z,,24.9,54,,39.8,,
2018-02-04T01:35:23.677Z,,24.8,54,,39.5,,
2018-02-04T01:35:38.733Z,,24.7,54,,38.9,,
2018-02-04T01:35:48.883Z,,24.5,54,,38.8,,
2018-02-04T01:35:53.945Z,,24.4,54,,38.5,,
2018-02-04T01:36:03.726Z,,24.3,54,,38.3,,
2018-02-04T01:36:13.751Z,,24.2,54,,38.1,,
2018-02-04T01:36:23.635Z,,24,54,,37.9,,
2018-02-04T01:36:38.869Z,,24,54,,37.8,,
2018-02-04T01:36:43.829Z,,23.9,54,,37.5,,
2018-02-04T01:36:54.068Z,,23.8,54,,,,
2018-02-04T01:37:03.720Z,,23.7,54,,,,
2018-02-04T01:37:13.718Z,,23.4,54,,,,
2018-02-04T01:37:23.639Z,,23.6,54,,37.4,,
2018-02-04T01:37:33.691Z,,23.6,54,,,,
2018-02-04T01:37:43.738Z,,23.3,54,,,,
2018-02-04T01:37:53.735Z,,23.1,54,,,,
2018-02-04T01:38:03.694Z,,22.8,54,,,,
2018-02-04T01:38:13.754Z,,22.5,54,,,,
2018-02-04T01:38:23.715Z,,22.2,54,,,,
2018-02-04T01:38:38.806Z,,22,54,,,,
2018-02-04T01:38:43.637Z,,21.7,54,,,,
2018-02-04T01:38:53.883Z,,21.5,54,,,,
2018-02-04T01:39:03.827Z,,21.2,54,,,,
2018-02-04T01:39:13.669Z,,21.1,54,,37.5,,
2018-02-04T01:39:23.639Z,,20.8,54,,,,
2018-02-04T01:39:33.636Z,,20.6,54,,,,
2018-02-04T01:39:43.810Z,,20.5,54,,37.6,,
2018-02-04T01:39:53.787Z,,20.2,54,,37.7,,
2018-02-04T01:40:03.802Z,,20.1,54,,,,
2018-02-04T01:40:13.682Z,,20,54,,37.8,,
2018-02-04T01:40:23.767Z,,19.8,54,,,,
2018-02-04T01:40:33.648Z,,19.7,54,,,,
2018-02-04T01:40:43.752Z,,19.6,54,,37.9,,
2018-02-04T01:40:53.752Z,,19.4,54,,,,
2018-02-04T01:41:03.823Z,,19.4,54,,,,
2018-02-04T01:41:13.683Z,,19.3,54,,38,,
2018-02-04T01:41:23.753Z,,19.2,54,0,,,2
2018-02-04T01:41:33.769Z,37,19.2,54,,42.1,,
2018-02-04T01:41:43.653Z,32,19,54,,43.5,,
2018-02-04T01:41:53.864Z,29,19.2,54,,42,,
2018-02-04T01:42:03.865Z,,19.8,54,,43,,
2018-02-04T01:42:13.662Z,,20.4,54,,43.3,,
2018-02-04T01:42:23.644Z,,20.9,54,,43.4,,
2018-02-04T01:42:33.842Z,,21.5,54,,43.7,,
2018-02-04T01:42:44.012Z,,22,54,,43.8,,
2018-02-04T01:42:53.758Z,30,22.4,54,,44,,
2018-02-04T01:43:03.742Z,29,22.6,54,,44.1,,
2018-02-04T01:43:13.645Z,,22.7,54,,44.2,,
2018-02-04T01:43:23.706Z,30,22.8,54,,44.3,,
2018-02-04T01:43:33.906Z,,23,54,,44.5,,
2018-02-04T01:43:43.641Z,29,23.1,54,,44.6,,
2018-02-04T01:43:53.756Z,0,23.2,54,0,43.8,,2
2018-02-04T01:44:03.808Z,,23.3,54,,41.8,,
2018-02-04T01:44:13.686Z,,23.3,54,,40.9,,
2018-02-04T01:44:23.718Z,,23.3,54,,39.9,,
2018-02-04T01:44:33.740Z,,23.2,54,,38.9,,
2018-02-04T01:44:43.777Z,,23.1,54,,38.7,,
2018-02-04T01:44:53.943Z,,23,54,,37.9,,
2018-02-04T01:45:03.739Z,,22.8,54,,37.8,,
2018-02-04T01:45:13.648Z,,22.8,54,,37.4,,
2018-02-04T01:45:23.743Z,,22.7,54,,36.9,,
2018-02-04T01:45:33.662Z,,22.7,54,,36.6,,
2018-02-04T01:45:43.868Z,,22.7,54,,36.3,,
2018-02-04T01:45:53.794Z,,22.6,54,,35.9,,
2018-02-04T01:46:03.765Z,,22.5,54,,,,
2018-02-04T01:46:13.841Z,,22.5,54,,35.7,,
2018-02-04T01:46:23.648Z,,22.5,54,,35.5,,
2018-02-04T01:46:33.718Z,,22.4,54,,35.4,,
2018-02-04T01:46:43.649Z,,22.4,54,,35.2,,
2018-02-04T01:46:53.839Z,,22.4,54,,34.9,,
2018-02-04T01:47:03.662Z,,22.2,54,,,,
2018-02-04T01:47:13.642Z,,22.1,54,,,,
2018-02-04T01:47:23.650Z,,22,54,,,,
2018-02-04T01:47:33.664Z,,22.1,54,,,,
2018-02-04T01:47:43.643Z,,22.1,54,,,,
2018-02-04T01:47:53.940Z,,22,54,,,,
2018-02-04T01:48:03.679Z,,21.7,54,,,,
2018-02-04T01:48:18.860Z,,21.5,54,,,,
2018-02-04T01:48:23.731Z,,21.2,54,,,,
2018-02-04T01:48:33.671Z,,20.9,54,,34.8,,
2018-02-04T01:48:43.657Z,,20.6,54,,34.9,,
2018-02-04T01:48:53.811Z,,20.5,54,,,,
2018-02-04T01:49:03.885Z,,20.2,54,,,,
2018-02-04T01:49:13.655Z,,20.1,54,,,,
2018-02-04T01:49:28.872Z,,20,54,,35.1,,
2018-02-04T01:49:33.680Z,,19.7,54,,,,
2018-02-04T01:49:43.701Z,,19.6,54,,,,
2018-02-04T01:49:53.925Z,,19.4,54,,,,
2018-02-04T01:50:03.853Z,,19.3,54,,35.2,,
2018-02-04T01:50:13.673Z,,19.2,54,,,,
2018-02-04T01:50:23.742Z,,19,54,,35.3,,
2018-02-04T01:50:33.645Z,,18.9,54,,,,
2018-02-04T01:50:43.725Z,,18.8,54,,,,
2018-02-04T01:50:53.957Z,,18.6,54,,35.4,,
2018-02-04T01:51:03.678Z,,18.5,54,,,,
2018-02-04T01:51:13.644Z,,18.5,54,,,,
2018-02-04T01:51:23.783Z,,18.4,54,,,,
2018-02-04T01:51:33.643Z,,18.2,54,,35.5,,
2018-02-04T01:51:43.660Z,,18.2,54,,,,
2018-02-04T01:51:53.905Z,,18.1,54,,,,
2018-02-04T01:52:03.677Z,,17.9,54,,,,
2018-02-04T01:52:13.693Z,,17.9,54,,,,
2018-02-04T01:52:24.089Z,,17.8,54,,,,
2018-02-04T01:52:33.978Z,,17.8,54,,,,
2018-02-04T01:52:48.754Z,,17.7,54,,,,
2018-02-04T01:52:53.806Z,,17.5,54,,,,
2018-02-04T01:53:03.655Z,,17.5,54,,,,
2018-02-04T01:53:13.815Z,,17.5,54,,,,
2018-02-04T01:53:23.946Z,,17.4,54,,,,
2018-02-04T01:53:33.823Z,,17.3,54,,,,
2018-02-04T01:53:43.698Z,,17.3,54,,,,
2018-02-04T01:53:53.865Z,,17.3,54,,,,
2018-02-04T01:54:03.707Z,,17.1,54,,,,
2018-02-04T01:54:13.726Z,44,17.1,54,0,36.2,,2
2018-02-04T01:54:23.791Z,31,17,54,,41,,
2018-02-04T01:54:33.782Z,0,17,54,0,40.4,0,0
2018-02-04T01:54:43.687Z,,16.7,54,,40.8,,
2018-02-04T01:54:53.913Z,,17,54,,40.5,,
2018-02-04T01:55:03.729Z,,17.5,54,,40.4,,
2018-02-04T01:55:13.878Z,,23,54,,40.3,,
2018-02-04T01:55:23.744Z,,27.2,54,,,,
2018-02-04T01:55:33.646Z,,30.8,54,0,40.1,61,2
2018-02-04T01:55:43.749Z,39,33.5,54,0,39.1,,2
2018-02-04T01:55:53.831Z,31,34.7,54,,41.2,,
2018-02-04T01:56:08.778Z,30,35.7,54,,41.3,,
2018-02-04T01:56:13.788Z,29,36.1,54,,41.2,,
2018-02-04T01:56:23.664Z,29,36.3,54,1,41.4,0,0
2018-02-04T01:56:38.806Z,68,14.8,54,,42.9,,
2018-02-04T01:56:43.991Z,,37.9,54,,44,,
2018-02-04T01:56:53.812Z,106,40.4,54,,48.4,,
2018-02-04T01:57:03.670Z,107,44.4,54,,52,,
2018-02-04T01:57:13.649Z,0,48.7,54,0,53.9,,0
2018-02-04T01:57:23.743Z,,49.4,54,,49.6,,
2018-02-04T01:57:33.835Z,,51.3,54,,46.8,,
2018-02-04T01:57:43.941Z,,50.6,54,,47.2,,
2018-02-04T01:57:53.835Z,,49.8,54,,50,,
2018-02-04T01:58:03.782Z,,49.2,54,,51.2,,
2018-02-04T01:58:13.966Z,,48.8,54,0,53.1,61,2
2018-02-04T01:58:23.797Z,34,48.4,54,,53.4,,
2018-02-04T01:58:33.660Z,29,48,54,,46.6,,
2018-02-04T01:58:43.748Z,30,47.7,54,,46.1,,
2018-02-04T01:58:53.780Z,29,47.5,54,,45.9,,
2018-02-04T01:59:03.809Z,,46.9,54,,44.8,,
2018-02-04T01:59:13.651Z,,46,54,,44.4,,
2018-02-04T01:59:23.701Z,,44.6,54,,43.8,,
2018-02-04T01:59:33.652Z,,43.2,54,,43.4,,
2018-02-04T01:59:43.740Z,,41.8,54,,43.2,,
2018-02-04T01:59:53.963Z,30,40.7,54,,43.1,,
2018-02-04T02:00:08.761Z,29,40,54,,43,,
2018-02-04T02:00:14.063Z,,39.2,54,,,,
2018-02-04T02:00:24.043Z,,38.1,54,,,,
2018-02-04T02:00:33.654Z,,37.5,54,,43.1,,
2018-02-04T02:00:43.787Z,,36.9,54,,,,
2018-02-04T02:00:53.803Z,,36.5,54,,43.2,,
2018-02-04T02:01:03.651Z,,36.1,54,,,,
2018-02-04T02:01:18.898Z,,35.7,54,1,43.4,0,0
2018-02-04T02:01:23.841Z,0,14.7,54,0,42.9,,0
2018-02-04T02:01:33.712Z,,40.4,54,,43.5,,
2018-02-04T02:01:43.697Z,,42.8,54,,44.5,,
2018-02-04T02:01:54.094Z,,43.8,54,,44.8,,
2018-02-04T02:02:03.701Z,,44.2,54,,,,
2018-02-04T02:02:13.672Z,,44.1,54,,,,
2018-02-04T02:02:23.656Z,,43.4,54,0,44.7,61,2
2018-02-04T02:02:33.706Z,39,40.9,54,0,47.2,,2
2018-02-04T02:02:43.706Z,29,38.1,54,,46.9,,
2018-02-04T02:02:53.948Z,,35.7,54,,45.9,,
2018-02-04T02:03:03.737Z,,33.8,54,,45.4,,
2018-02-04T02:03:13.666Z,,32.3,54,,,,
2018-02-04T02:03:23.687Z,,30.9,54,,45.2,,
2018-02-04T02:03:34.157Z,29,29.3,54,,44.9,,
2018-02-04T02:03:43.659Z,,28.1,54,,,,
2018-02-04T02:03:53.758Z,,26.9,54,,44.8,,
2018-02-04T02:04:03.768Z,,25.9,54,,,,
2018-02-04T02:04:13.661Z,,25,54,,,,
2018-02-04T02:04:23.708Z,30,24.3,54,,44.9,,
2018-02-04T02:04:33.789Z,29,23.8,54,,,,
2018-02-04T02:04:43.727Z,,23.2,54,,44.9,,
2018-02-04T02:04:53.779Z,30,22.8,54,,45,,
2018-02-04T02:05:03.720Z,29,22.4,54,,,,
2018-02-04T02:05:13.711Z,,21.7,54,,,,
2018-02-04T02:05:24.191Z,,21.7,54,,,,
2018-02-04T02:05:33.680Z,,21.5,54,,,,
2018-02-04T02:05:43.869Z,,21.2,54,,45.1,,
2018-02-04T02:05:53.898Z,,20.8,54,,45.2,,
2018-02-04T02:06:04.017Z,,20.9,54,,,,
2018-02-04T02:06:13.736Z,,20.5,54,,45.4,,
2018-02-04T02:06:28.930Z,,21.2,54,,,,
2018-02-04T02:06:33.654Z,,21.1,54,,45.6,,
2018-02-04T02:06:43.722Z,,20.9,54,,45.7,,
2018-02-04T02:06:54.066Z,,21.1,54,,45.8,,
2018-02-04T02:07:03.718Z,30,20.9,54,,45.9,,
2018-02-04T02:07:13.656Z,29,20.9,54,,46,,
2018-02-04T02:07:23.663Z,,20.8,54,,46.1,,
2018-02-04T02:07:33.684Z,,20.8,54,,46.2,,
2018-02-04T02:07:43.666Z,,20.9,54,,46.3,,
2018-02-04T02:07:53.752Z,30,20.4,54,,46.4,,
2018-02-04T02:08:03.657Z,29,20.1,54,,46.5,,
2018-02-04T02:08:13.677Z,,20.2,54,,46.6,,
2018-02-04T02:08:23.662Z,,20.1,54,,46.7,,
2018-02-04T02:08:33.652Z,,20.5,54,,46.8,,
2018-02-04T02:08:43.899Z,,20.6,54,,46.9,,
2018-02-04T02:08:58.884Z,30,20.1,54,,47,,
2018-02-04T02:09:03.707Z,29,19.7,54,,,,
2018-02-04T02:09:18.763Z,,19.6,54,,47.1,,
2018-02-04T02:09:23.773Z,,19.7,54,,47.2,,
2018-02-04T02:09:33.863Z,30,19.8,54,,47.3,,
2018-02-04T02:09:43.780Z,29,20.1,54,,47.4,,
2018-02-04T02:09:53.844Z,,20.2,54,,47.6,,
2018-02-04T02:10:03.843Z,,20.6,54,,47.7,,
2018-02-04T02:10:18.886Z,,20.9,54,,47.8,,
2018-02-04T02:10:23.695Z,,21.1,54,,47.9,,
2018-02-04T02:10:34.219Z,,21.3,54,,48,,
2018-02-04T02:10:43.825Z,,21.6,54,,,,
2018-02-04T02:10:53.795Z,,21.9,54,,48.1,,
2018-02-04T02:11:03.964Z,30,22.1,54,,48.2,,
2018-02-04T02:11:13.705Z,29,22.2,54,,48.3,,
2018-02-04T02:11:36.516Z,,22.7,54,,48.4,,
2018-02-04T02:11:43.747Z,,22.8,54,,48.5,,
2018-02-04T02:11:53.796Z,,23.1,54,,48.6,,
2018-02-04T02:12:03.676Z,,23.3,54,,48.7,,
2018-02-04T02:12:13.674Z,,23.6,54,,,,
2018-02-04T02:12:23.801Z,,23.8,54,,48.8,,
2018-02-04T02:12:39.089Z,,24,54,,48.9,,
2018-02-04T02:12:43.867Z,30,24.3,54,,,,
2018-02-04T02:12:58.868Z,,24.5,54,,49,,
2018-02-04T02:13:03.705Z,,24.8,54,,49.1,,
2018-02-04T02:13:13.795Z,29,25,54,,49.2,,
2018-02-04T02:13:28.790Z,,25.3,54,,,,
2018-02-04T02:13:33.695Z,,25.5,54,,49.3,,
2018-02-04T02:13:43.695Z,,25.7,54,,49.4,,
2018-02-04T02:13:58.991Z,,26,54,,,,
2018-02-04T02:14:08.831Z,,26.2,54,,49.5,,
2018-02-04T02:14:13.678Z,30,26.6,54,,49.6,,
2018-02-04T02:14:23.696Z,29,26.8,54,,,,
2018-02-04T02:14:38.792Z,,27.1,54,,49.7,,
2018-02-04T02:14:48.895Z,,27.3,54,,,,
2018-02-04T02:14:59.092Z,30,27.5,54,,49.8,,
2018-02-04T02:15:08.790Z,29,27.8,54,,49.9,,
2018-02-04T02:15:13.663Z,29,28,54,,50,,
2018-02-04T02:15:28.800Z,,28.3,54,,,,
2018-02-04T02:15:33.948Z,30,28.5,54,,50.1,,
2018-02-04T02:15:43.793Z,29,28.7,54,,,,
2018-02-04T02:15:53.791Z,30,28.9,54,,50.2,,
2018-02-04T02:16:03.961Z,29,29.1,54,,,,
2018-02-04T02:16:13.731Z,,29.3,54,,50.3,,
2018-02-04T02:16:23.661Z,30,29.6,54,,,,
2018-02-04T02:16:33.881Z,29,29.7,54,,50.4,,
2018-02-04T02:16:48.806Z,,30,54,,50.5,,
2018-02-04T02:16:53.903Z,,30.1,54,,,,
2018-02-04T02:17:03.908Z,,30.3,54,,50.6,,
2018-02-04T02:17:13.757Z,,30.6,54,,,,
2018-02-04T02:17:23.728Z,30,30.7,54,,50.7,,
2018-02-04T02:17:34.178Z,29,30.9,54,,,,
2018-02-04T02:17:43.777Z,,31,54,,50.9,,
2018-02-04T02:17:53.901Z,0,31.3,54,0,49.7,,2
2018-02-04T02:18:03.967Z,,31.4,54,,47.8,,
2018-02-04T02:18:13.672Z,,31.5,54,,46.9,,
2018-02-04T02:18:23.755Z,,31.6,54,,45.9,,
2018-02-04T02:18:33.923Z,,31.6,54,,45.5,,
2018-02-04T02:18:43.746Z,,31.6,54,,44.9,,
2018-02-04T02:18:53.795Z,,31.6,54,,44.5,,
2018-02-04T02:19:03.683Z,,31.6,54,,43.9,,
2018-02-04T02:19:13.666Z,,31.6,54,,43.7,,
2018-02-04T02:19:23.663Z,,31.6,54,,43.3,,
2018-02-04T02:19:33.664Z,,31.6,54,,42.9,,
2018-02-04T02:19:43.795Z,,31.5,54,,42.7,,
2018-02-04T02:19:53.811Z,,31.5,54,,42.3,,
2018-02-04T02:20:03.859Z,,31.5,54,,42.1,,
2018-02-04T02:20:13.676Z,,31.4,54,,41.9,,
2018-02-04T02:20:23.680Z,,31.4,54,,41.7,,
2018-02-04T02:20:34.042Z,,31.4,54,,41.5,,
2018-02-04T02:20:44.146Z,,31.3,54,,41.3,,
2018-02-04T02:20:53.777Z,,31.3,54,,41.1,,
2018-02-04T02:21:03.668Z,,31.3,54,,,,
2018-02-04T02:21:18.849Z,,31.2,54,,,,
2018-02-04T02:21:23.765Z,,31.2,54,,,,
2018-02-04T02:21:33.759Z,,31.2,54,,41,,
2018-02-04T02:21:48.868Z,,31.3,54,,,,
2018-02-04T02:21:53.818Z,,31.3,54,,,,
2018-02-04T02:22:03.701Z,,31.2,54,,,,
2018-02-04T02:22:13.675Z,44,31,54,0,42.1,,2
2018-02-04T02:22:23.679Z,33,30.8,54,,47.3,,
2018-02-04T02:22:33.731Z,29,30.6,54,,46.7,,
2018-02-04T02:22:43.678Z,,30.4,54,,46.1,,
2018-02-04T02:22:53.818Z,,30.3,54,,47.1,,
2018-02-04T02:23:03.724Z,,30.4,54,,47.4,,
2018-02-04T02:23:13.829Z,,30.6,54,,48,,
2018-02-04T02:23:23.666Z,30,30.7,54,,48.1,,
2018-02-04T02:23:33.771Z,29,30.9,54,,48.3,,
2018-02-04T02:23:43.690Z,,31,54,,48.5,,
2018-02-04T02:23:53.950Z,,31.3,54,,48.7,,
2018-02-04T02:24:04.285Z,,31.4,54,,48.9,,
2018-02-04T02:24:13.840Z,,31.5,54,,49,,
2018-02-04T02:24:23.870Z,,31.5,54,,49.1,,
2018-02-04T02:24:33.670Z,,31.6,54,,49.2,,
2018-02-04T02:24:48.774Z,30,31.6,54,,49.3,,
2018-02-04T02:24:53.873Z,29,31.8,54,,49.4,,
2018-02-04T02:25:03.837Z,,31.8,54,,49.5,,
2018-02-04T02:25:13.747Z,,31.9,54,,,,
2018-02-04T02:25:23.778Z,,32,54,,49.6,,
2018-02-04T02:25:33.697Z,,32.1,54,,,,
2018-02-04T02:25:48.805Z,,32.2,54,,,,
2018-02-04T02:25:54.011Z,,32.3,54,,49.7,,
2018-02-04T02:26:03.984Z,,32.3,54,,,,
2018-02-04T02:26:13.822Z,,32.4,54,,49.8,,
2018-02-04T02:26:23.672Z,,32.4,54,,,,
2018-02-04T02:26:33.923Z,30,32.5,54,,50,,
2018-02-04T02:26:43.669Z,29,32.6,54,,,,
2018-02-04T02:26:59.012Z,30,32.7,54,,50.1,,
2018-02-04T02:27:03.704Z,29,32.7,54,,,,
2018-02-04T02:27:13.726Z,,32.8,54,,50.2,,
2018-02-04T02:27:23.759Z,,32.9,54,,,,
2018-02-04T02:27:34.133Z,,33.1,54,,50.3,,
2018-02-04T02:27:43.818Z,,33.1,54,,50.4,,
2018-02-04T02:27:53.863Z,,33.2,54,,,,
2018-02-04T02:28:03.715Z,30,33.3,54,,50.5,,
2018-02-04T02:28:13.715Z,,33.4,54,,50.6,,
2018-02-04T02:28:23.795Z,29,33.4,54,,,,
2018-02-04T02:28:33.681Z,0,33.5,54,0,50.7,,2
2018-02-04T02:28:43.681Z,,33.6,54,,47.8,,
2018-02-04T02:28:53.803Z,,33.7,54,,46.9,,
2018-02-04T02:29:03.714Z,,33.7,54,,46.4,,
2018-02-04T02:29:13.753Z,,33.7,54,,45.7,,
2018-02-04T02:29:23.865Z,,33.6,54,,44.9,,
2018-02-04T02:29:33.666Z,,33.6,54,,44.5,,
2018-02-04T02:29:43.676Z,,33.5,54,,43.9,,
2018-02-04T02:29:53.854Z,,33.5,54,,43.6,,
2018-02-04T02:30:04.016Z,,33.4,54,,43.2,,
2018-02-04T02:30:13.667Z,,33.3,54,,42.9,,
2018-02-04T02:30:23.817Z,,33.3,54,,42.6,,
2018-02-04T02:30:34.071Z,,33.2,54,,42.2,,
2018-02-04T02:30:48.858Z,,33.1,54,,41.9,,
2018-02-04T02:30:53.889Z,,33.1,54,,41.8,,
2018-02-04T02:31:03.869Z,,32.9,54,,41.5,,
2018-02-04T02:31:13.668Z,,32.8,54,,41.3,,
2018-02-04T02:31:23.682Z,,32.7,54,,41.2,,
2018-02-04T02:31:33.746Z,,32.7,54,,40.9,,
2018-02-04T02:31:43.705Z,,32.6,54,,,,
2018-02-04T02:31:54.024Z,,32.6,54,,,,
2018-02-04T02:32:03.755Z,,32.5,54,,,,
2018-02-04T02:32:13.686Z,,32.5,54,,,,
2018-02-04T02:32:23.669Z,,32.5,54,,40.8,,
2018-02-04T02:32:33.787Z,,32.5,54,,,,
2018-02-04T02:32:43.750Z,,32.4,54,,,,
2018-02-04T02:32:53.771Z,,32.3,54,,,,
2018-02-04T02:33:03.666Z,,32.1,54,,,,
2018-02-04T02:33:13.914Z,,31.9,54,,,,
2018-02-04T02:33:23.840Z,,31.6,54,,,,
2018-02-04T02:33:33.911Z,,31.4,54,,,,
2018-02-04T02:33:43.718Z,,31.2,54,,,,
2018-02-04T02:33:53.911Z,,30.9,54,,,,
2018-02-04T02:34:03.780Z,,30.7,54,,,,
2018-02-04T02:34:13.671Z,,30.4,54,,,,
2018-02-04T02:34:28.779Z,,30.2,54,,40.9,,
2018-02-04T02:34:33.671Z,,30,54,,,,
2018-02-04T02:34:43.698Z,,29.7,54,,41,,
2018-02-04T02:34:58.842Z,,29.6,54,,,,
2018-02-04T02:35:03.692Z,,29.3,54,,,,
2018-02-04T02:35:13.769Z,,29.1,54,,41.1,,
2018-02-04T02:35:28.908Z,,29,54,,,,
2018-02-04T02:35:33.673Z,,28.9,54,,41.2,,
2018-02-04T02:35:43.711Z,,28.7,54,,,,
2018-02-04T02:35:54.003Z,,28.5,54,,,,
2018-02-04T02:36:03.752Z,,28.4,54,,41.3,,
2018-02-04T02:36:13.723Z,,28.3,54,,,,
2018-02-04T02:36:24.008Z,,28.1,54,,,,
2018-02-04T02:36:33.684Z,,28,54,,,,
2018-02-04T02:36:43.674Z,,27.9,54,,,,
2018-02-04T02:36:53.973Z,,27.8,54,,41.4,,
2018-02-04T02:37:03.732Z,,27.7,54,,,,
2018-02-04T02:37:13.694Z,,27.5,54,,,,
2018-02-04T02:37:23.745Z,,27.4,54,,,,
2018-02-04T02:37:33.716Z,,27.3,54,,,,
2018-02-04T02:37:44.075Z,,27.3,54,,,,
2018-02-04T02:37:53.826Z,,27.2,54,,41.3,,
2018-02-04T02:38:04.095Z,,27.1,54,,,,
